img_id,dataset,route,level,score,reason,parse_tier
10530.jpg,spaq,r4,,1.3968,"软门控(bare 0.25/rich 0.46/multi 0.30) | Severe overexposure and motion blur dominate, making details unrecognizable; unacceptable for any viewer.",1
10531.jpg,spaq,r4,,3.1448,"软门控(bare 0.28/rich 0.41/multi 0.31) | Severe motion blur dominates, making details indistinct; poor focus and washed-out colors reduce clarity and visual appeal.",1
10532.jpg,spaq,r4,,1.7775,软门控(bare 0.32/rich 0.36/multi 0.31) | Severe blur dominates entire image; objects unrecognizable; no discernible detail or focus.,1
10533.jpg,spaq,r4,,5.1266,"软门控(bare 0.37/rich 0.30/multi 0.33) | Fair quality; image is clear but lacks sharpness and has dim lighting. Subject is centered, no major flaws, but overall impression is underwhelming.",1
10534.jpg,spaq,r4,,6.4289,"软门控(bare 0.36/rich 0.30/multi 0.34) | Natural lighting with soft shadows; plants and pots are clear, though some areas are dim. No major flaws; overall pleasant and acceptable.",1
10535.jpg,spaq,r4,,1.8344,"软门控(bare 0.35/rich 0.31/multi 0.33) | Severe motion blur and rotation distort the entire image, making subjects and details unrecognizable; unacceptable for any practical use.",1
10536.jpg,spaq,r4,,6.7545,"软门控(bare 0.37/rich 0.30/multi 0.33) | Vibrant yellow flowers and green foliage create a pleasant, natural scene. Slight softness and minor motion blur are noticeable but not distracting.",1
10537.jpg,spaq,r4,,5.1392,软门控(bare 0.30/rich 0.36/multi 0.33) | Hazy atmosphere and muted colors reduce vibrancy; cluttered foreground with scooters; overall acceptable but visually dull.,1
10538.jpg,spaq,r4,,1.4749,软门控(bare 0.34/rich 0.33/multi 0.32) | Severe motion blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
10539.jpg,spaq,r4,,7.1306,"软门控(bare 0.35/rich 0.31/multi 0.35) | Clear, natural scene with good lighting and color; minor noise in shadows and slight overexposure in sky, but overall pleasing and acceptable.",1
10540.jpg,spaq,r4,,1.4558,"软门控(bare 0.32/rich 0.36/multi 0.32) | Severe blur and lack of detail dominate; image is unrecognizable in parts, making it unacceptable for any practical use.",1
10541.jpg,spaq,r4,,6.8414,"软门控(bare 0.30/rich 0.35/multi 0.35) | Clear, well-composed outdoor scene with natural lighting; minor weathering on steps and pavement, but no major flaws or distractions.",1
10542.jpg,spaq,r4,,6.8374,"软门控(bare 0.30/rich 0.36/multi 0.34) | Clear, well-composed scene with natural lighting; slight dullness from overcast sky but no major flaws or distractions.",1
10543.jpg,spaq,r4,,3.4824,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe blur and pixelation dominate, making details indistinct; low resolution and noise impair overall clarity and viewer experience.",1
10544.jpg,spaq,r4,,2.7933,"软门控(bare 0.37/rich 0.30/multi 0.33) | Severe motion blur dominates, obscuring faces and details; image appears shaky and unsteady, making it hard to focus on any subject.",1
10545.jpg,spaq,r4,,1.4885,软门控(bare 0.36/rich 0.31/multi 0.33) | Severe blur across entire image; details unrecognizable; unacceptable for viewing or documentation.,1
10546.jpg,spaq,r4,,1.4726,"软门控(bare 0.34/rich 0.34/multi 0.32) | Severe blur and overexposure dominate; details are lost, making the image unusable and visually unappealing.",1
10547.jpg,spaq,r4,,3.1306,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe lens flare dominates image, obscuring details and creating harsh glare; overall dark, low-contrast scene with poor visibility.",1
10548.jpg,spaq,r4,,6.811,"软门控(bare 0.32/rich 0.33/multi 0.35) | Good overall impression; slightly dull lighting and muted colors, but no major flaws or distractions. Scene is clear and compositionally balanced.",1
10549.jpg,spaq,r4,,7.1337,"软门控(bare 0.33/rich 0.33/multi 0.34) | Clear, well-composed image with good detail and color; overcast lighting is neutral but not distracting; no major flaws.",1
10550.jpg,spaq,r4,,3.1322,"软门控(bare 0.34/rich 0.33/multi 0.34) | Severe noise and blur dominate; lights are overexposed and indistinct; overall image is grainy and lacks detail, making it hard to appreciate the scene.",1
10551.jpg,spaq,r4,,8.7971,"软门控(bare 0.34/rich 0.32/multi 0.35) | Clear, well-composed outdoor scene with balanced lighting and sharp details; no distracting flaws or artifacts.",1
10552.jpg,spaq,r4,,3.4767,软门控(bare 0.37/rich 0.30/multi 0.34) | Severe blur and motion artifacts dominate; poor lighting and noise make details indistinct; overall impression is annoyingly low quality.,1
10553.jpg,spaq,r4,,1.4397,"软门控(bare 0.30/rich 0.37/multi 0.33) | Severe motion blur dominates, obscuring all details; image is unrecognizable and unusable for any purpose.",1
10554.jpg,spaq,r4,,3.4741,"软门控(bare 0.34/rich 0.34/multi 0.32) | Severe blur and noise dominate, making details indistinct; poor lighting and grainy texture reduce overall acceptability.",1
10555.jpg,spaq,r4,,4.7968,软门控(bare 0.36/rich 0.31/multi 0.33) | Moderate blur and motion artifact dominate; colors are decent but lighting is uneven; overall acceptable for casual viewing.,1
10556.jpg,spaq,r4,,3.1091,"软门控(bare 0.37/rich 0.30/multi 0.33) | Severe blur and motion artifacts dominate, making subjects unrecognizable; low light worsens detail loss; overall impression is poor and distracting.",1
10557.jpg,spaq,r4,,2.794,"软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur dominates, obscuring details and making scene chaotic; first impression is poor, hard to ignore.",1
10558.jpg,spaq,r4,,6.7919,"软门控(bare 0.34/rich 0.33/multi 0.33) | Clear, well-composed shot of a university gate; minor weathering and overcast lighting don't detract from overall acceptability.",1
10559.jpg,spaq,r4,,1.4608,软门控(bare 0.33/rich 0.35/multi 0.32) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
10560.jpg,spaq,r4,,1.8601,"软门控(bare 0.37/rich 0.31/multi 0.33) | Severe motion blur dominates entire image, making details unrecognizable; unacceptable for any practical use.",1
10561.jpg,spaq,r4,,3.1274,"软门控(bare 0.36/rich 0.31/multi 0.33) | Severe blur dominates the image, making details indistinct and annoying; overall impression is poor despite recognizable subject.",1
10562.jpg,spaq,r4,,3.1282,软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur on central object dominates impression; background leather texture is clear but subject is unrecognizable.,1
10563.jpg,spaq,r4,,3.113,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe blur dominates the image, making details indistinct and annoying; overall impression is poor despite acceptable composition.",1
10564.jpg,spaq,r4,,6.4355,"软门控(bare 0.35/rich 0.31/multi 0.34) | Clear building structure with good detail; slight underexposure in shadows and minor noise, but overall acceptable and visually coherent.",1
10565.jpg,spaq,r4,,1.4653,"软门控(bare 0.33/rich 0.33/multi 0.33) | Severe motion blur dominates entire image, making content unrecognizable; unacceptable for any viewer.",1
10566.jpg,spaq,r4,,1.4828,软门控(bare 0.35/rich 0.32/multi 0.33) | Severe motion blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
10567.jpg,spaq,r4,,1.4686,"软门控(bare 0.34/rich 0.34/multi 0.33) | Severe motion blur and overexposed glare dominate, making subjects unrecognizable; unacceptable for any practical use.",1
10568.jpg,spaq,r4,,6.8317,"软门控(bare 0.31/rich 0.35/multi 0.34) | Clean, structured composition with consistent lighting and sharp details; minor overexposure in background windows is barely noticeable.",1
10569.jpg,spaq,r4,,3.4301,"软门控(bare 0.29/rich 0.36/multi 0.35) | Severe motion blur on hand and object dominates, making action unclear; overall image appears unstable and poorly composed.",1
10570.jpg,spaq,r4,,3.4798,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe blur and noise dominate, obscuring details; colors appear washed out; overall impression is poor and distracting.",1
10571.jpg,spaq,r4,,1.4677,软门控(bare 0.33/rich 0.32/multi 0.35) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
10572.jpg,spaq,r4,,7.1355,"软门控(bare 0.32/rich 0.33/multi 0.35) | Clear, well-composed outdoor scene with natural textures; minor dirt and moss on concrete are unobtrusive, no major flaws.",1
10573.jpg,spaq,r4,,1.4716,"软门控(bare 0.34/rich 0.34/multi 0.32) | Severe motion blur dominates, making subject unrecognizable; completely unacceptable for any practical use.",1
10574.jpg,spaq,r4,,7.1326,"软门控(bare 0.34/rich 0.33/multi 0.34) | Clear, well-composed shot of a vintage locomotive with visible wear; no major flaws or distractions; overall impression is good and acceptable.",1
10575.jpg,spaq,r4,,1.4719,软门控(bare 0.34/rich 0.34/multi 0.32) | Severe blur across entire image; no discernible details; completely unacceptable for viewing.,1
10576.jpg,spaq,r4,,1.3962,"软门控(bare 0.25/rich 0.47/multi 0.29) | Severe overexposure and blur dominate; sky is blown out, details lost, image unusable for any purpose.",1
10577.jpg,spaq,r4,,6.8106,"软门控(bare 0.32/rich 0.34/multi 0.33) | Clear, well-composed urban scene with natural lighting; minor overexposure in sky and slight graininess, but overall acceptable and visually coherent.",1
10578.jpg,spaq,r4,,1.4611,"软门控(bare 0.33/rich 0.36/multi 0.31) | Severe motion blur dominates, making scene unrecognizable; no discernible details or focus.",1
10579.jpg,spaq,r4,,6.4431,"软门控(bare 0.35/rich 0.31/multi 0.34) | Good overall impression; vibrant neon signs and clear details, minor motion blur in foreground pedestrians and slight overexposure on car ad.",1
10580.jpg,spaq,r4,,6.7789,"软门控(bare 0.35/rich 0.32/multi 0.33) | Clear, well-lit street scene with natural colors and sharp focus; minor motion blur on moving figures is barely noticeable.",1
10582.jpg,spaq,r4,,2.1719,"软门控(bare 0.36/rich 0.32/multi 0.33) | Severe blur dominates the image; details are lost, making buildings and structures indistinct and unrecognizable. Unacceptable quality.",1
10583.jpg,spaq,r4,,3.155,软门控(bare 0.23/rich 0.46/multi 0.31) | Severe overexposure washes out sky and details; heavy blur reduces clarity; distracting white strings obscure tree structure.,1
10584.jpg,spaq,r4,,6.8137,"软门控(bare 0.32/rich 0.33/multi 0.35) | Natural, well-composed bamboo scene with good detail and color; minor overexposure in sky and slight noise, but overall pleasant and acceptable.",1
10585.jpg,spaq,r4,,1.8023,"软门控(bare 0.33/rich 0.34/multi 0.32) | Severe motion blur dominates, obscuring all details; no discernible subject or composition; visually chaotic and unacceptable.",1
10586.jpg,spaq,r4,,3.8801,"软门控(bare 0.38/rich 0.29/multi 0.33) | Severe lens flare dominates center, obscuring details; otherwise, leather texture and stitching are clear but flawed by glare.",1
10587.jpg,spaq,r4,,6.8449,"软门控(bare 0.30/rich 0.36/multi 0.34) | Dull overcast lighting and flat colors, but clear details and no major flaws; overall acceptable for a casual outdoor scene.",1
10588.jpg,spaq,r4,,5.1328,"软门控(bare 0.34/rich 0.33/multi 0.33) | Dull lighting and muted colors make image feel flat; details are visible but lack vibrancy, acceptable for documentation but not visually engaging.",1
10589.jpg,spaq,r4,,5.128,软门控(bare 0.36/rich 0.30/multi 0.34) | Night scene with visible noise and low light; people and buildings are discernible but lack sharpness. Overall acceptable for casual viewing.,1
10590.jpg,spaq,r4,,4.8188,"软门控(bare 0.32/rich 0.34/multi 0.34) | Severe underexposure dominates, making interior details nearly invisible; outdoor view through arches is acceptable but overall impression is dark and flawed.",1
10591.jpg,spaq,r4,,1.8349,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe motion blur dominates, obscuring all details; lights streak, structure indistinct; unacceptable for any viewing purpose.",1
10592.jpg,spaq,r4,,1.855,"软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur dominates entire image, making subjects and details unrecognizable; unacceptable for any viewing purpose.",1
10593.jpg,spaq,r4,,3.1297,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe blur and motion noise dominate, making details indistinct; low resolution and poor lighting reduce clarity; overall impression is annoyingly flawed.",1
10594.jpg,spaq,r4,,3.4387,"软门控(bare 0.32/rich 0.37/multi 0.32) | Severe blur and motion artifacts dominate; subjects and background lack clarity, making image distracting and hard to interpret.",1
10595.jpg,spaq,r4,,2.7941,"软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur dominates the image, making details indistinct and visually jarring, undermining overall clarity and acceptability.",1
10596.jpg,spaq,r4,,3.1331,"软门控(bare 0.33/rich 0.32/multi 0.34) | Severe blur across entire image; details in tires and foliage are indistinct, making it hard to discern textures or edges.",1
10597.jpg,spaq,r4,,3.1382,"软门控(bare 0.31/rich 0.35/multi 0.35) | Severe underexposure dominates; building and foreground are nearly black, details lost, sky overblown. Annoying and hard to ignore.",1
10598.jpg,spaq,r4,,3.4545,"软门控(bare 0.32/rich 0.35/multi 0.33) | Severe blur and low resolution dominate, making details indistinct; overall impression is poor and hard to ignore.",1
10599.jpg,spaq,r4,,1.8145,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe blur and noise dominate, making details unrecognizable; poor lighting creates harsh reflections; overall image is unusable.",1
10600.jpg,spaq,r4,,3.4714,"软门控(bare 0.34/rich 0.32/multi 0.34) | Severe underexposure dominates; most of the image is black, obscuring details and making content unreadable except for bright window areas.",1
10601.jpg,spaq,r4,,5.1242,软门控(bare 0.38/rich 0.28/multi 0.34) | Night scene with heavy glare from streetlight and dark shadows; details obscured but composition not fatally flawed.,1
10602.jpg,spaq,r4,,6.7753,"软门控(bare 0.35/rich 0.31/multi 0.34) | Clear, well-composed shot of a red fire hydrant with legible white markings; minor surface wear and wet ground don’t detract from overall quality.",1
10603.jpg,spaq,r4,,3.1288,"软门控(bare 0.36/rich 0.32/multi 0.33) | Severe blur dominates the image, making details indiscernible; poor sharpness affects entire scene, unacceptable for typical viewing.",1
10604.jpg,spaq,r4,,6.8353,"软门控(bare 0.30/rich 0.36/multi 0.33) | Clear, well-composed street scene with wet pavement reflections; overcast lighting is flat but not distracting; no major flaws or annoyances.",1
10605.jpg,spaq,r4,,3.1288,"软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur dominates the image, making details indistinct and visually jarring; overall impression is poor and hard to ignore.",1
10606.jpg,spaq,r4,,6.7955,"软门控(bare 0.34/rich 0.32/multi 0.34) | Clear, natural scene with good detail; slight overcast lighting and minor blur in background trees, but overall pleasant and acceptable.",1
10607.jpg,spaq,r4,,6.4534,"软门控(bare 0.34/rich 0.32/multi 0.34) | Clear, natural scene with good composition; slight motion blur on hand and nozzle is minor and doesn't distract from overall pleasant impression.",1
10608.jpg,spaq,r4,,1.4945,软门控(bare 0.37/rich 0.30/multi 0.33) | Severe motion blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
10609.jpg,spaq,r4,,7.1317,"软门控(bare 0.34/rich 0.31/multi 0.35) | Vibrant flowers and greenery, natural lighting. Slight overexposure in sky, minor noise. Overall pleasing and acceptable.",1
10610.jpg,spaq,r4,,1.4897,软门控(bare 0.36/rich 0.31/multi 0.32) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
10611.jpg,spaq,r4,,6.7995,"软门控(bare 0.33/rich 0.33/multi 0.34) | Clear, well-composed street scene with natural lighting; minor noise and slight blur in motion, but overall visually acceptable.",1
10612.jpg,spaq,r4,,1.8316,"软门控(bare 0.35/rich 0.31/multi 0.34) | Severe motion blur dominates entire image; details lost, colors smeared; unacceptable for viewing.",1
10613.jpg,spaq,r4,,3.1261,"软门控(bare 0.37/rich 0.28/multi 0.35) | Severe motion blur and light trails dominate, making details unrecognizable; poor focus and low clarity ruin first impression.",1
10614.jpg,spaq,r4,,4.5831,"软门控(bare 0.27/rich 0.44/multi 0.30) | Blurry and low-resolution; details lost, especially on tower and foliage. Gray sky lacks contrast. Acceptable but not sharp.",1
10615.jpg,spaq,r4,,3.4877,软门控(bare 0.36/rich 0.30/multi 0.34) | Severe noise and blur dominate; low light causes muddy details and harsh glare from lights; overall impression is poor and distracting.,1
10616.jpg,spaq,r4,,6.4666,软门控(bare 0.33/rich 0.33/multi 0.34) | Vibrant flowers and well-shaped tree create a pleasant scene; slight overexposure in sky and soft focus slightly detract but are easily overlooked.,1
10617.jpg,spaq,r4,,7.1353,"软门控(bare 0.32/rich 0.33/multi 0.35) | Clear, well-lit image of a manhole cover with natural textures; minor wear and faded paint are noticeable but not distracting.",1
10618.jpg,spaq,r4,,5.4657,"软门控(bare 0.30/rich 0.37/multi 0.33) | Dull, overcast sky dominates; buildings are clear but lack vibrancy. No major flaws, but overall impression is flat and uninspiring.",1
10619.jpg,spaq,r4,,6.1027,"软门控(bare 0.34/rich 0.31/multi 0.34) | Soft focus on flowers, but natural colors and composition create a pleasant, garden-like impression; minor blur doesn't detract significantly.",1
10620.jpg,spaq,r4,,3.1345,"软门控(bare 0.33/rich 0.34/multi 0.33) | Severe backlighting creates overwhelming glare and silhouettes, making details unrecognizable; dominant issue is poor exposure.",1
10621.jpg,spaq,r4,,4.8007,"软门控(bare 0.33/rich 0.33/multi 0.33) | Motion blur on foreground subject dominates, but background details are clear; flaws noticeable but tolerable for a street scene.",1
10622.jpg,spaq,r4,,1.4607,"软门控(bare 0.33/rich 0.35/multi 0.32) | Severe motion blur dominates, making content unrecognizable; completely unacceptable for any practical use.",1
10623.jpg,spaq,r4,,5.138,软门控(bare 0.31/rich 0.36/multi 0.33) | Hazy lighting and muted colors reduce vibrancy; performer is clear but background details are soft; overall acceptable for a casual event photo.,1
10624.jpg,spaq,r4,,1.8124,"软门控(bare 0.34/rich 0.34/multi 0.32) | Severe motion blur and extreme low resolution make content unrecognizable; first impression is poor, unacceptable for any practical use.",1
10625.jpg,spaq,r4,,1.4246,"软门控(bare 0.28/rich 0.41/multi 0.31) | Severe blur dominates entire image; no discernible details, making it unusable and visually unacceptably poor.",1
10626.jpg,spaq,r4,,3.4736,"软门控(bare 0.34/rich 0.32/multi 0.34) | Severe motion blur dominates the image, making details indistinct and visually jarring; overall impression is poor and hard to ignore.",1
10627.jpg,spaq,r4,,3.1345,"软门控(bare 0.33/rich 0.33/multi 0.34) | Severe motion blur and raindrops on lens dominate, making scene indistinct and visually distracting; poor overall clarity.",1
10628.jpg,spaq,r4,,6.4595,"软门控(bare 0.33/rich 0.33/multi 0.34) | Good overall impression; natural lighting and composition. Minor noise and slight blur in motion, but not distracting.",1
10629.jpg,spaq,r4,,1.4744,软门控(bare 0.34/rich 0.34/multi 0.32) | Severe blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
10630.jpg,spaq,r4,,3.4575,"软门控(bare 0.32/rich 0.34/multi 0.34) | Severe motion blur on hand and hat dominates, making subject unclear. Orientation is rotated, causing disorientation. Overall poor visual clarity.",1
10631.jpg,spaq,r4,,7.1284,"软门控(bare 0.36/rich 0.31/multi 0.34) | Bright, clear neon sign with good contrast; minor glare and slight tilt don't detract from overall appealing, modern aesthetic.",1
10632.jpg,spaq,r4,,1.8673,"软门控(bare 0.37/rich 0.30/multi 0.33) | Severe motion blur dominates, obscuring all details; image is unrecognizable and visually jarring.",1
10633.jpg,spaq,r4,,1.8095,软门控(bare 0.34/rich 0.34/multi 0.32) | Severe blur dominates entire image; no details visible; unusable for any purpose.,1
10634.jpg,spaq,r4,,1.3984,"软门控(bare 0.25/rich 0.46/multi 0.29) | Severe overexposure and blur dominate; details lost, image appears washed out and unviewable.",1
10635.jpg,spaq,r4,,6.43,"软门控(bare 0.36/rich 0.30/multi 0.34) | Bright, even lighting on fixtures; minor glare and slight noise in dark areas, but overall clear and visually pleasing.",1
10636.jpg,spaq,r4,,6.7813,软门控(bare 0.35/rich 0.31/multi 0.34) | Vibrant flowers and clear signage create a festive first impression; minor wet pavement and slight blur don’t detract significantly.,1
10637.jpg,spaq,r4,,1.4919,软门控(bare 0.36/rich 0.30/multi 0.33) | Severe motion blur dominates entire image; no discernible details or subjects; unacceptable for any purpose.,1
10638.jpg,spaq,r4,,1.4727,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur dominates, making scene unrecognizable; no discernible details or focus.",1
10639.jpg,spaq,r4,,8.7962,"软门控(bare 0.38/rich 0.29/multi 0.34) | Vibrant purple pansies with crisp details, natural dew drops, and lush green foliage; no flaws distract from the beautiful, fresh floral composition.",1
10640.jpg,spaq,r4,,2.1795,软门控(bare 0.36/rich 0.31/multi 0.33) | Severe blur dominates entire image; no clear details visible; unacceptable for any practical use.,1
10641.jpg,spaq,r4,,3.1336,"软门控(bare 0.33/rich 0.32/multi 0.35) | Severe blur dominates the image, making details indistinct and visually jarring; overall impression is poor and hard to ignore.",1
10642.jpg,spaq,r4,,6.757,"软门控(bare 0.37/rich 0.29/multi 0.34) | Clear night shot with vibrant red sign; minor noise and slight overexposure under tent, but overall visually pleasing and acceptable.",1
10643.jpg,spaq,r4,,6.8101,"软门控(bare 0.32/rich 0.34/multi 0.34) | Natural, well-composed scene with decent detail; slight overcast lighting and minor noise, but no major flaws. Acceptable for everyday viewing.",1
10644.jpg,spaq,r4,,6.4276,"软门控(bare 0.35/rich 0.30/multi 0.35) | Night scene with good lighting and clear details; minor noise and slight blur in tree branches, but overall visually acceptable and engaging.",1
10645.jpg,spaq,r4,,1.4148,"软门控(bare 0.27/rich 0.43/multi 0.30) | Severe motion blur and overexposure dominate, making content unrecognizable; unacceptable for any viewer.",1
10646.jpg,spaq,r4,,5.1435,软门控(bare 0.28/rich 0.38/multi 0.34) | Hazy atmosphere reduces clarity and color vibrancy; buildings appear muted. Overall composition is acceptable but lacks visual appeal.,1
10647.jpg,spaq,r4,,8.0174,"软门控(bare 0.35/rich 0.31/multi 0.34) | Clear, well-lit image with vibrant colors and sharp details; minor dust on bins and slight glare on signs are barely noticeable.",1
10648.jpg,spaq,r4,,5.1357,"软门控(bare 0.32/rich 0.33/multi 0.35) | Dull, overcast lighting and low contrast make image feel flat; details in branches are visible but lack vibrancy; overall acceptable for a natural scene.",1
10649.jpg,spaq,r4,,7.6299,"软门控(bare 0.32/rich 0.34/multi 0.34) | Clear, well-composed urban scene with good detail and reflections; overcast lighting is neutral but not harsh; minor distractions like wires are present but not dominant.",1
10650.jpg,spaq,r4,,4.82,"软门控(bare 0.32/rich 0.35/multi 0.33) | Dull, overcast lighting and low contrast dominate; details are muted but no major defects; acceptable for a moody, atmospheric scene.",1
10651.jpg,spaq,r4,,7.29,软门控(bare 0.32/rich 0.35/multi 0.33) | Vibrant green plant with natural lighting and clean composition; minor reflections on floor and slight blur don't detract from overall pleasant impression.,1
10652.jpg,spaq,r4,,5.1262,软门控(bare 0.37/rich 0.29/multi 0.34) | Night scene with heavy glare from streetlight and dark sky; people and buildings visible but details lost in shadows; overall tolerable for casual viewing.,1
10653.jpg,spaq,r4,,5.1301,软门控(bare 0.35/rich 0.31/multi 0.34) | First impression is fair; dim lighting and cluttered composition are noticeable but not distracting; overall acceptable for casual viewing.,1
10654.jpg,spaq,r4,,1.8659,"软门控(bare 0.37/rich 0.30/multi 0.33) | Severe motion blur dominates entire image, making details unrecognizable; unacceptable for any viewer.",1
10655.jpg,spaq,r4,,6.4636,"软门控(bare 0.33/rich 0.33/multi 0.34) | Natural scene with decent detail and composition; slight dullness in lighting and color, but no major flaws or distractions.",1
10656.jpg,spaq,r4,,5.4637,"软门控(bare 0.29/rich 0.39/multi 0.32) | Dull, overcast lighting and muted colors dominate; composition is unbalanced but structurally clear with no major defects.",1
10657.jpg,spaq,r4,,3.4021,"软门控(bare 0.25/rich 0.44/multi 0.31) | Severe overexposure washes out sky and building details; dull colors and hazy atmosphere dominate, making image unappealing and hard to view.",1
10658.jpg,spaq,r4,,3.1347,"软门控(bare 0.33/rich 0.34/multi 0.33) | Severe underexposure dominates; most details lost in shadows, especially on left. Poor visibility makes image hard to engage with.",1
10659.jpg,spaq,r4,,6.1302,"软门控(bare 0.34/rich 0.34/multi 0.32) | Clear facial features and good lighting; minor background blur and slight noise, but overall impression is positive and acceptable.",1
10660.jpg,spaq,r4,,2.1342,"软门控(bare 0.34/rich 0.33/multi 0.33) | Overwhelming lens flare and blown-out highlight dominate, obscuring subject; image is unusable for viewing details.",1
10661.jpg,spaq,r4,,7.1344,"软门控(bare 0.33/rich 0.33/multi 0.34) | Clear, well-composed shot of a car; minor dust and dull lighting don't detract significantly from overall appeal.",1
10662.jpg,spaq,r4,,6.4239,软门控(bare 0.37/rich 0.30/multi 0.34) | Chandelier is well-lit and detailed; blue ceiling lights cause minor glare but don't ruin overall aesthetic appeal.,1
10663.jpg,spaq,r4,,7.127,"软门控(bare 0.37/rich 0.30/multi 0.33) | Clear, well-lit interior shot with natural textures; minor reflections on wood surface and slight depth-of-field blur in background are barely noticeable.",1
10664.jpg,spaq,r4,,3.1335,"软门控(bare 0.33/rich 0.35/multi 0.32) | Severe blur dominates the image, making details indistinct and reducing overall clarity; ordinary viewer would find it annoying and unacceptable.",1
10665.jpg,spaq,r4,,5.1318,软门控(bare 0.34/rich 0.31/multi 0.35) | Low light causes dark shadows and muted colors; plants are visible but details lack clarity; overall acceptable for casual viewing.,1
10666.jpg,spaq,r4,,3.1336,"软门控(bare 0.33/rich 0.34/multi 0.33) | Severe blur and motion distortion dominate, making details indistinct; overall impression is poor and hard to ignore.",1
10667.jpg,spaq,r4,,3.1312,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur dominates, making details indistinct; poor first impression; flaws are hard to ignore.",1
10668.jpg,spaq,r4,,2.7975,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe motion blur dominates, making details unrecognizable; overall image appears shaky and poorly captured, hard to ignore.",1
10669.jpg,spaq,r4,,1.8124,软门控(bare 0.34/rich 0.32/multi 0.34) | Severe blur dominates entire image; no details visible; unacceptable for any practical use.,1
10670.jpg,spaq,r4,,7.284,"软门控(bare 0.33/rich 0.32/multi 0.35) | Natural, pleasant scene with cherry blossoms and greenery; slight overcast lighting and minor clutter from sign/umbrella, but overall visually appealing and acceptable.",1
10671.jpg,spaq,r4,,6.8009,软门控(bare 0.32/rich 0.35/multi 0.34) | Clear tree plaque with legible text and QR code; minor overexposure on left side slightly distracts but doesn't impair overall readability or aesthetic.,1
10672.jpg,spaq,r4,,7.9659,软门控(bare 0.36/rich 0.30/multi 0.33) | Clear sign with good contrast and legible text; minor background distractions don't impair overall clarity or usability.,1
10673.jpg,spaq,r4,,4.8119,"软门控(bare 0.32/rich 0.35/multi 0.32) | Blurry and low contrast; tree branches lack detail, but subject is identifiable. No major defects, just noticeable softness.",1
10674.jpg,spaq,r4,,6.7878,软门控(bare 0.34/rich 0.32/multi 0.33) | Clear brick texture and good lighting; minor background clutter and slight blur don't detract from overall acceptable quality.,1
10675.jpg,spaq,r4,,6.8109,"软门控(bare 0.32/rich 0.32/multi 0.35) | Natural, serene tree-lined path; slight overexposure in sky and minor noise, but overall pleasant and visually coherent.",1
10676.jpg,spaq,r4,,1.4652,软门控(bare 0.33/rich 0.33/multi 0.33) | Severe blur dominates entire image; no details discernible; lighting reflections add to visual noise; unacceptable quality.,1
10677.jpg,spaq,r4,,7.431,软门控(bare 0.33/rich 0.32/multi 0.34) | Clear stone carving with legible red characters; natural lighting and composition are pleasing; minor texture noise in grass background is negligible.,1
10678.jpg,spaq,r4,,7.1317,软门控(bare 0.34/rich 0.32/multi 0.33) | Vibrant green leaves with natural texture and slight water droplets; minor leaf blemishes and soft focus areas are barely noticeable.,1
10679.jpg,spaq,r4,,1.4925,"软门控(bare 0.37/rich 0.31/multi 0.33) | Severe motion blur dominates, making subject and details unrecognizable; image is unusable for any practical purpose.",1
10680.jpg,spaq,r4,,3.117,"软门控(bare 0.34/rich 0.35/multi 0.32) | Severe blur dominates, making details indistinct; poor focus and motion blur ruin clarity; ordinary viewer would find it unacceptable.",1
10681.jpg,spaq,r4,,3.1318,"软门控(bare 0.34/rich 0.32/multi 0.34) | Severe blur and noise dominate, making details indistinct; poor lighting and graininess hinder clarity; overall impression is annoyingly low quality.",1
10682.jpg,spaq,r4,,3.4755,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe blur and noise dominate, poor lighting, and lack of sharpness make image unappealing and hard to view clearly.",1
10683.jpg,spaq,r4,,6.815,"软门控(bare 0.32/rich 0.34/multi 0.34) | Clear focus on inscribed stone, natural lighting, minor background clutter and dull sky don't detract significantly from overall appeal.",1
