img_id,dataset,route,score,reason,parse_tier
5411857475.jpg,koniq,r6offanchor,3.2926,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.33,S-CONTENT×0.23)+0.4·bare投票(3.25)",1
5416851305.jpg,koniq,r6offanchor,3.1682,"R6-offanchor=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.29,S-CONTENT×0.25)+0.4·bare投票(2.75)",1
5421015027.jpg,koniq,r6offanchor,4.2973,"R6-offanchor=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.32,S-CONTENT×0.37)+0.4·bare投票(4.00)",1
5421731776.jpg,koniq,r6offanchor,3.5013,"R6-offanchor=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.30,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
5423986833.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.29,S-CONTENT×0.51)+0.4·bare投票(3.00)",1
5426014939.jpg,koniq,r6offanchor,3.4732,"R6-offanchor=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.27,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
5427956048.jpg,koniq,r6offanchor,3.6431,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.34,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
5433512452.jpg,koniq,r6offanchor,3.5147,"R6-offanchor=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.32,S-CONTENT×0.35)+0.4·bare投票(3.50)",1
5444850191.jpg,koniq,r6offanchor,4.5042,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.33,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
5445842177.jpg,koniq,r6offanchor,4.0152,"R6-offanchor=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.33,S-CONTENT×0.27)+0.4·bare投票(4.00)",1
5446222117.jpg,koniq,r6offanchor,4.3159,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.33,S-CONTENT×0.41)+0.4·bare投票(4.00)",1
5447010296.jpg,koniq,r6offanchor,3.2648,"R6-offanchor=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.29,S-CONTENT×0.24)+0.4·bare投票(3.00)",1
5455599246.jpg,koniq,r6offanchor,3.4131,"R6-offanchor=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.35,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
5456329601.jpg,koniq,r6offanchor,4.3123,"R6-offanchor=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.31,S-CONTENT×0.40)+0.4·bare投票(4.00)",1
5456373866.jpg,koniq,r6offanchor,2.92,"R6-offanchor=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.29,S-CONTENT×0.42)+0.4·bare投票(2.50)",1
5458340790.jpg,koniq,r6offanchor,3.3475,"R6-offanchor=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.32,S-CONTENT×0.38)+0.4·bare投票(3.00)",1
5460394455.jpg,koniq,r6offanchor,4.323,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.32,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
5464134286.jpg,koniq,r6offanchor,4.2425,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.29,S-CONTENT×0.26)+0.4·bare投票(4.00)",1
5466371904.jpg,koniq,r6offanchor,4.4545,"R6-offanchor=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.33,S-CONTENT×0.49)+0.4·bare投票(4.25)",1
5467862729.jpg,koniq,r6offanchor,4.12,"R6-offanchor=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.29,S-CONTENT×0.59)+0.4·bare投票(4.00)",1
5468320493.jpg,koniq,r6offanchor,3.5934,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.35,S-CONTENT×0.20)+0.4·bare投票(3.25)",1
5479751565.jpg,koniq,r6offanchor,3.6086,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.33,S-CONTENT×0.48)+0.4·bare投票(3.00)",1
5480071347.jpg,koniq,r6offanchor,3.9834,"R6-offanchor=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.32,S-CONTENT×0.25)+0.4·bare投票(4.00)",1
5480500661.jpg,koniq,r6offanchor,3.3505,"R6-offanchor=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.32,S-CONTENT×0.38)+0.4·bare投票(3.00)",1
5494614015.jpg,koniq,r6offanchor,3.4937,"R6-offanchor=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.29,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
5495551820.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.27,S-CONTENT×0.57)+0.4·bare投票(3.00)",1
5503696409.jpg,koniq,r6offanchor,3.8186,"R6-offanchor=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.34,S-CONTENT×0.27)+0.4·bare投票(3.50)",1
5507113852.jpg,koniq,r6offanchor,3.3722,"R6-offanchor=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.33,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
5513962677.jpg,koniq,r6offanchor,3.9334,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.33,S-CONTENT×0.36)+0.4·bare投票(4.00)",1
5519011400.jpg,koniq,r6offanchor,3.3227,"R6-offanchor=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.34,S-CONTENT×0.39)+0.4·bare投票(3.00)",1
5522198347.jpg,koniq,r6offanchor,3.5187,"R6-offanchor=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.31,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
5524014245.jpg,koniq,r6offanchor,3.5354,"R6-offanchor=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.30,S-CONTENT×0.22)+0.4·bare投票(3.00)",1
5529298204.jpg,koniq,r6offanchor,3.6189,"R6-offanchor=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.33,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
5531191792.jpg,koniq,r6offanchor,2.633,"R6-offanchor=0.6·动态融合(S-TECH×0.68,S-GLOBAL×0.22,S-CONTENT×0.10)+0.4·bare投票(2.00)",1
5531274580.jpg,koniq,r6offanchor,3.42,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.36,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
5534328979.jpg,koniq,r6offanchor,4.1078,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.35,S-CONTENT×0.39)+0.4·bare投票(3.50)",1
5536150022.jpg,koniq,r6offanchor,3.4987,"R6-offanchor=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.30,S-CONTENT×0.24)+0.4·bare投票(3.50)",1
5536240490.jpg,koniq,r6offanchor,2.9245,"R6-offanchor=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.34,S-CONTENT×0.37)+0.4·bare投票(3.00)",1
5536386046.jpg,koniq,r6offanchor,3.4002,"R6-offanchor=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.33,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
5536798233.jpg,koniq,r6offanchor,3.2887,"R6-offanchor=0.6·动态融合(S-TECH×0.57,S-GLOBAL×0.28,S-CONTENT×0.16)+0.4·bare投票(3.00)",1
5538859369.jpg,koniq,r6offanchor,4.3321,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.33,S-CONTENT×0.44)+0.4·bare投票(4.00)",1
5540702638.jpg,koniq,r6offanchor,3.9497,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.31,S-CONTENT×0.48)+0.4·bare投票(3.00)",1
5543037671.jpg,koniq,r6offanchor,3.5967,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.33,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
5544820783.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.29,S-CONTENT×0.52)+0.4·bare投票(3.00)",1
5547599151.jpg,koniq,r6offanchor,3.2354,"R6-offanchor=0.6·动态融合(S-TECH×0.67,S-GLOBAL×0.23,S-CONTENT×0.11)+0.4·bare投票(3.00)",1
5552453199.jpg,koniq,r6offanchor,3.3518,"R6-offanchor=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.31,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
5560114332.jpg,koniq,r6offanchor,3.29,"R6-offanchor=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.28,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
5561541116.jpg,koniq,r6offanchor,4.0415,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.33,S-CONTENT×0.46)+0.4·bare投票(3.25)",1
5564570846.jpg,koniq,r6offanchor,4.2402,"R6-offanchor=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.34,S-CONTENT×0.41)+0.4·bare投票(4.00)",1
5569876905.jpg,koniq,r6offanchor,3.1615,"R6-offanchor=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.29,S-CONTENT×0.24)+0.4·bare投票(2.75)",1
5570837854.jpg,koniq,r6offanchor,3.9881,"R6-offanchor=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.33,S-CONTENT×0.25)+0.4·bare投票(4.00)",1
5571612935.jpg,koniq,r6offanchor,3.5633,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.31,S-CONTENT×0.24)+0.4·bare投票(3.00)",1
5571835679.jpg,koniq,r6offanchor,3.2681,"R6-offanchor=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.29,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
5572325411.jpg,koniq,r6offanchor,4.6,"R6-offanchor=0.6·动态融合(S-TECH×0.07,S-GLOBAL×0.25,S-CONTENT×0.68)+0.4·bare投票(4.00)",1
5575661562.jpg,koniq,r6offanchor,4.5262,"R6-offanchor=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.33,S-CONTENT×0.52)+0.4·bare投票(4.00)",1
5577238906.jpg,koniq,r6offanchor,4.3503,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
5577299644.jpg,koniq,r6offanchor,3.5279,"R6-offanchor=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.33,S-CONTENT×0.35)+0.4·bare投票(3.00)",1
5581852297.jpg,koniq,r6offanchor,3.5266,"R6-offanchor=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.34,S-CONTENT×0.33)+0.4·bare投票(3.00)",1
5586376319.jpg,koniq,r6offanchor,4.524,"R6-offanchor=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.32,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
5589406824.jpg,koniq,r6offanchor,3.3205,"R6-offanchor=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.33,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
5592815589.jpg,koniq,r6offanchor,3.9137,"R6-offanchor=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.32,S-CONTENT×0.34)+0.4·bare投票(4.00)",1
5593982816.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.27,S-CONTENT×0.63)+0.4·bare投票(3.00)",1
5597328203.jpg,koniq,r6offanchor,3.2568,"R6-offanchor=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.29,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
5598111719.jpg,koniq,r6offanchor,3.3759,"R6-offanchor=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.33,S-CONTENT×0.43)+0.4·bare投票(3.00)",1
5599685670.jpg,koniq,r6offanchor,4.3392,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.34,S-CONTENT×0.46)+0.4·bare投票(4.00)",1
5602195949.jpg,koniq,r6offanchor,4.2339,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.32,S-CONTENT×0.45)+0.4·bare投票(3.75)",1
5602672763.jpg,koniq,r6offanchor,4.3271,"R6-offanchor=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.33,S-CONTENT×0.40)+0.4·bare投票(4.00)",1
5606634799.jpg,koniq,r6offanchor,3.6031,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.33,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
5611315745.jpg,koniq,r6offanchor,3.3197,"R6-offanchor=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.33,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
5615226673.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.28,S-CONTENT×0.52)+0.4·bare投票(3.00)",1
5622280405.jpg,koniq,r6offanchor,3.8504,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.31,S-CONTENT×0.24)+0.4·bare投票(4.00)",1
5622618497.jpg,koniq,r6offanchor,4.3714,"R6-offanchor=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.31,S-CONTENT×0.52)+0.4·bare投票(4.00)",1
5625316207.jpg,koniq,r6offanchor,3.6992,"R6-offanchor=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.35,S-CONTENT×0.25)+0.4·bare投票(3.25)",1
5625825104.jpg,koniq,r6offanchor,3.5701,"R6-offanchor=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.33,S-CONTENT×0.42)+0.4·bare投票(3.00)",1
56278886.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.29,S-CONTENT×0.41)+0.4·bare投票(3.00)",1
5628057241.jpg,koniq,r6offanchor,3.7128,"R6-offanchor=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.32,S-CONTENT×0.34)+0.4·bare投票(4.00)",1
5628498882.jpg,koniq,r6offanchor,3.8891,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.33,S-CONTENT×0.45)+0.4·bare投票(3.75)",1
5629171325.jpg,koniq,r6offanchor,4.12,"R6-offanchor=0.6·动态融合(S-TECH×0.09,S-GLOBAL×0.26,S-CONTENT×0.66)+0.4·bare投票(4.00)",1
5635139040.jpg,koniq,r6offanchor,4.12,"R6-offanchor=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.25,S-CONTENT×0.65)+0.4·bare投票(4.00)",1
5636641388.jpg,koniq,r6offanchor,3.3291,"R6-offanchor=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.35,S-CONTENT×0.37)+0.4·bare投票(3.00)",1
5642698379.jpg,koniq,r6offanchor,3.3921,"R6-offanchor=0.6·动态融合(S-TECH×0.65,S-GLOBAL×0.22,S-CONTENT×0.13)+0.4·bare投票(3.00)",1
5643888483.jpg,koniq,r6offanchor,3.5228,"R6-offanchor=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.35,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
5644640425.jpg,koniq,r6offanchor,3.9465,"R6-offanchor=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.33,S-CONTENT×0.38)+0.4·bare投票(4.00)",1
5647215115.jpg,koniq,r6offanchor,4.2227,"R6-offanchor=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.33,S-CONTENT×0.42)+0.4·bare投票(3.75)",1
5652671086.jpg,koniq,r6offanchor,2.4431,"R6-offanchor=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.29,S-CONTENT×0.15)+0.4·bare投票(2.00)",1
5655651548.jpg,koniq,r6offanchor,3.3221,"R6-offanchor=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.32,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
5656752407.jpg,koniq,r6offanchor,3.7703,"R6-offanchor=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.32,S-CONTENT×0.43)+0.4·bare投票(3.50)",1
5659520017.jpg,koniq,r6offanchor,3.5592,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.33,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
5660281772.jpg,koniq,r6offanchor,2.2509,"R6-offanchor=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.33,S-CONTENT×0.29)+0.4·bare投票(2.00)",1
5667464271.jpg,koniq,r6offanchor,4.3227,"R6-offanchor=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.33,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
5667961686.jpg,koniq,r6offanchor,4.362,"R6-offanchor=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.33,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
5671199285.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.30,S-CONTENT×0.51)+0.4·bare投票(3.00)",1
5673514295.jpg,koniq,r6offanchor,4.2342,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.34,S-CONTENT×0.45)+0.4·bare投票(3.75)",1
5679411319.jpg,koniq,r6offanchor,3.4929,"R6-offanchor=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.29,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
5679431462.jpg,koniq,r6offanchor,3.8586,"R6-offanchor=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.37,S-CONTENT×0.29)+0.4·bare投票(3.50)",1
5680237187.jpg,koniq,r6offanchor,3.6868,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.37,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
5680314396.jpg,koniq,r6offanchor,3.9012,"R6-offanchor=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.29,S-CONTENT×0.19)+0.4·bare投票(4.00)",1
5680623261.jpg,koniq,r6offanchor,3.6765,"R6-offanchor=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.34,S-CONTENT×0.41)+0.4·bare投票(3.50)",1
5681154520.jpg,koniq,r6offanchor,3.3539,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.35,S-CONTENT×0.39)+0.4·bare投票(3.00)",1
5681785926.jpg,koniq,r6offanchor,4.2087,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.34,S-CONTENT×0.39)+0.4·bare投票(3.75)",1
5682574149.jpg,koniq,r6offanchor,3.241,"R6-offanchor=0.6·动态融合(S-TECH×0.65,S-GLOBAL×0.24,S-CONTENT×0.11)+0.4·bare投票(3.00)",1
5684894057.jpg,koniq,r6offanchor,4.4029,"R6-offanchor=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.30,S-CONTENT×0.29)+0.4·bare投票(4.00)",1
5684960466.jpg,koniq,r6offanchor,2.3708,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.34,S-CONTENT×0.21)+0.4·bare投票(2.00)",1
5685877023.jpg,koniq,r6offanchor,3.4675,"R6-offanchor=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.27,S-CONTENT×0.17)+0.4·bare投票(3.00)",1
5689072971.jpg,koniq,r6offanchor,3.5679,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.33,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
5691962850.jpg,koniq,r6offanchor,3.9464,"R6-offanchor=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.33,S-CONTENT×0.38)+0.4·bare投票(4.00)",1
5692807668.jpg,koniq,r6offanchor,2.2891,"R6-offanchor=0.6·动态融合(S-TECH×0.75,S-GLOBAL×0.19,S-CONTENT×0.06)+0.4·bare投票(2.00)",1
5698690184.jpg,koniq,r6offanchor,3.8516,"R6-offanchor=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.33,S-CONTENT×0.22)+0.4·bare投票(3.75)",1
5706891854.jpg,koniq,r6offanchor,4.2012,"R6-offanchor=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.34,S-CONTENT×0.49)+0.4·bare投票(4.00)",1
5712901839.jpg,koniq,r6offanchor,3.3133,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.32,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
5718858871.jpg,koniq,r6offanchor,3.5617,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.33,S-CONTENT×0.41)+0.4·bare投票(3.00)",1
5719459427.jpg,koniq,r6offanchor,3.6702,"R6-offanchor=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.36,S-CONTENT×0.35)+0.4·bare投票(3.00)",1
5719653094.jpg,koniq,r6offanchor,2.1029,"R6-offanchor=0.6·动态融合(S-TECH×0.35,S-GLOBAL×0.29,S-CONTENT×0.36)+0.4·bare投票(2.00)",1
5725492383.jpg,koniq,r6offanchor,4.12,"R6-offanchor=0.6·动态融合(S-TECH×0.13,S-GLOBAL×0.29,S-CONTENT×0.58)+0.4·bare投票(4.00)",1
5731936449.jpg,koniq,r6offanchor,4.3005,"R6-offanchor=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.34,S-CONTENT×0.38)+0.4·bare投票(4.00)",1
5734064610.jpg,koniq,r6offanchor,3.5397,"R6-offanchor=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.32,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
5737901450.jpg,koniq,r6offanchor,4.3254,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.35,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
5746784745.jpg,koniq,r6offanchor,3.3251,"R6-offanchor=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.33,S-CONTENT×0.34)+0.4·bare投票(3.00)",1
5752256334.jpg,koniq,r6offanchor,3.9334,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.33,S-CONTENT×0.31)+0.4·bare投票(4.00)",1
5763573511.jpg,koniq,r6offanchor,3.3284,"R6-offanchor=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.33,S-CONTENT×0.35)+0.4·bare投票(3.00)",1
5764115414.jpg,koniq,r6offanchor,3.9108,"R6-offanchor=0.6·动态融合(S-TECH×0.35,S-GLOBAL×0.32,S-CONTENT×0.34)+0.4·bare投票(4.00)",1
5765859594.jpg,koniq,r6offanchor,4.0026,"R6-offanchor=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.33,S-CONTENT×0.26)+0.4·bare投票(4.00)",1
5785719824.jpg,koniq,r6offanchor,2.2593,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.30,S-CONTENT×0.25)+0.4·bare投票(2.00)",1
5788614098.jpg,koniq,r6offanchor,4.12,"R6-offanchor=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.28,S-CONTENT×0.55)+0.4·bare投票(4.00)",1
5802569891.jpg,koniq,r6offanchor,4.12,"R6-offanchor=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.27,S-CONTENT×0.63)+0.4·bare投票(4.00)",1
5812785774.jpg,koniq,r6offanchor,4.8312,"R6-offanchor=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.33,S-CONTENT×0.51)+0.4·bare投票(4.75)",1
5812840397.jpg,koniq,r6offanchor,3.5597,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.32,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
5817880168.jpg,koniq,r6offanchor,3.9484,"R6-offanchor=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.33,S-CONTENT×0.39)+0.4·bare投票(4.00)",1
5822093825.jpg,koniq,r6offanchor,3.9556,"R6-offanchor=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.33,S-CONTENT×0.40)+0.4·bare投票(4.00)",1
5825939601.jpg,koniq,r6offanchor,3.9414,"R6-offanchor=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.32,S-CONTENT×0.38)+0.4·bare投票(4.00)",1
5827460813.jpg,koniq,r6offanchor,3.8841,"R6-offanchor=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.29,S-CONTENT×0.18)+0.4·bare投票(4.00)",1
5831366691.jpg,koniq,r6offanchor,3.5938,"R6-offanchor=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.35,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
5835525141.jpg,koniq,r6offanchor,4.3084,"R6-offanchor=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.34,S-CONTENT×0.39)+0.4·bare投票(4.00)",1
5838329706.jpg,koniq,r6offanchor,3.9284,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.34,S-CONTENT×0.43)+0.4·bare投票(3.00)",1
5838518725.jpg,koniq,r6offanchor,4.2628,"R6-offanchor=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.31,S-CONTENT×0.30)+0.4·bare投票(4.00)",1
5838794545.jpg,koniq,r6offanchor,3.821,"R6-offanchor=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.33,S-CONTENT×0.34)+0.4·bare投票(3.75)",1
5842712003.jpg,koniq,r6offanchor,4.0955,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.35,S-CONTENT×0.34)+0.4·bare投票(4.00)",1
5844813103.jpg,koniq,r6offanchor,3.2249,"R6-offanchor=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.26,S-CONTENT×0.17)+0.4·bare投票(3.00)",1
5847408057.jpg,koniq,r6offanchor,4.351,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.33,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
5867990992.jpg,koniq,r6offanchor,3.9922,"R6-offanchor=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.36,S-CONTENT×0.24)+0.4·bare投票(4.00)",1
5869591890.jpg,koniq,r6offanchor,4.3151,"R6-offanchor=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.33,S-CONTENT×0.41)+0.4·bare投票(4.00)",1
5871068150.jpg,koniq,r6offanchor,3.5173,"R6-offanchor=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.32,S-CONTENT×0.34)+0.4·bare投票(3.00)",1
5871593028.jpg,koniq,r6offanchor,3.72,"R6-offanchor=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.28,S-CONTENT×0.62)+0.4·bare投票(3.00)",1
5876597412.jpg,koniq,r6offanchor,3.3977,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.30,S-CONTENT×0.26)+0.4·bare投票(3.25)",1
5888106239.jpg,koniq,r6offanchor,3.9399,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.34,S-CONTENT×0.46)+0.4·bare投票(3.00)",1
5890838382.jpg,koniq,r6offanchor,4.6,"R6-offanchor=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.29,S-CONTENT×0.59)+0.4·bare投票(4.00)",1
5896106502.jpg,koniq,r6offanchor,4.2637,"R6-offanchor=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.33,S-CONTENT×0.51)+0.4·bare投票(3.75)",1
