img_id,dataset,route,level,score,reason,parse_tier
5423986833.jpg,koniq,r6,,2.9547,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.30,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
5426014939.jpg,koniq,r6,,3.232,"R6=0.6·动态融合(S-TECH×0.59,S-GLOBAL×0.26,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
5427956048.jpg,koniq,r6,,3.4605,"R6=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.34,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
5433512452.jpg,koniq,r6,,3.3746,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.32,S-CONTENT×0.33)+0.4·bare投票(3.50)",1
5444850191.jpg,koniq,r6,,4.4028,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.32,S-CONTENT×0.49)+0.4·bare投票(4.00)",1
5445842177.jpg,koniq,r6,,4.2315,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.32,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
5446222117.jpg,koniq,r6,,4.2412,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.33,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
5447010296.jpg,koniq,r6,,3.0501,"R6=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.28,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
5455599246.jpg,koniq,r6,,3.4982,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.36,S-CONTENT×0.30)+0.4·bare投票(3.00)",1
5456329601.jpg,koniq,r6,,4.2141,"R6=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.31,S-CONTENT×0.41)+0.4·bare投票(4.00)",1
5456373866.jpg,koniq,r6,,2.3814,"R6=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.26,S-CONTENT×0.18)+0.4·bare投票(2.50)",1
5458340790.jpg,koniq,r6,,3.1414,"R6=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.32,S-CONTENT×0.37)+0.4·bare投票(3.00)",1
5460394455.jpg,koniq,r6,,4.3792,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.31,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
5464134286.jpg,koniq,r6,,4.1535,"R6=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.29,S-CONTENT×0.26)+0.4·bare投票(4.00)",1
5466371904.jpg,koniq,r6,,4.5094,"R6=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.32,S-CONTENT×0.51)+0.4·bare投票(4.25)",1
5467862729.jpg,koniq,r6,,4.0258,"R6=0.6·动态融合(S-TECH×0.13,S-GLOBAL×0.30,S-CONTENT×0.57)+0.4·bare投票(4.00)",1
5468320493.jpg,koniq,r6,,3.5378,"R6=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.33,S-CONTENT×0.15)+0.4·bare投票(3.25)",1
5479751565.jpg,koniq,r6,,3.4286,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.33,S-CONTENT×0.48)+0.4·bare投票(3.00)",1
5480071347.jpg,koniq,r6,,4.219,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.32,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
5480500661.jpg,koniq,r6,,2.9755,"R6=0.6·动态融合(S-TECH×0.14,S-GLOBAL×0.27,S-CONTENT×0.59)+0.4·bare投票(3.00)",1
5494614015.jpg,koniq,r6,,3.2545,"R6=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.28,S-CONTENT×0.16)+0.4·bare投票(3.00)",1
5495551820.jpg,koniq,r6,,2.9726,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.28,S-CONTENT×0.54)+0.4·bare投票(3.00)",1
5503696409.jpg,koniq,r6,,4.0288,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.33,S-CONTENT×0.45)+0.4·bare投票(3.50)",1
5507113852.jpg,koniq,r6,,3.1857,"R6=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.33,S-CONTENT×0.22)+0.4·bare投票(3.00)",1
5513962677.jpg,koniq,r6,,3.9769,"R6=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.29,S-CONTENT×0.55)+0.4·bare投票(4.00)",1
5519011400.jpg,koniq,r6,,3.3795,"R6=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.34,S-CONTENT×0.39)+0.4·bare投票(3.00)",1
5522198347.jpg,koniq,r6,,3.332,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.31,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
5524014245.jpg,koniq,r6,,3.3491,"R6=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.30,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
5529298204.jpg,koniq,r6,,3.4353,"R6=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.33,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
5531191792.jpg,koniq,r6,,1.9713,"R6=0.6·动态融合(S-TECH×0.73,S-GLOBAL×0.20,S-CONTENT×0.07)+0.4·bare投票(2.00)",1
5531274580.jpg,koniq,r6,,3.2344,"R6=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.36,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
5534328979.jpg,koniq,r6,,4.0079,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.34,S-CONTENT×0.40)+0.4·bare投票(3.50)",1
5536150022.jpg,koniq,r6,,3.3169,"R6=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.29,S-CONTENT×0.22)+0.4·bare投票(3.50)",1
5536240490.jpg,koniq,r6,,2.5821,"R6=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.34,S-CONTENT×0.37)+0.4·bare投票(3.00)",1
5536386046.jpg,koniq,r6,,3.2138,"R6=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.33,S-CONTENT×0.24)+0.4·bare投票(3.00)",1
5536798233.jpg,koniq,r6,,3.1022,"R6=0.6·动态融合(S-TECH×0.59,S-GLOBAL×0.27,S-CONTENT×0.14)+0.4·bare投票(3.00)",1
5538859369.jpg,koniq,r6,,4.2304,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.33,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
5540702638.jpg,koniq,r6,,3.8216,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.31,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
5543037671.jpg,koniq,r6,,3.4167,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.33,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
5544820783.jpg,koniq,r6,,2.9695,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.29,S-CONTENT×0.49)+0.4·bare投票(3.00)",1
5547599151.jpg,koniq,r6,,3.0024,"R6=0.6·动态融合(S-TECH×0.69,S-GLOBAL×0.21,S-CONTENT×0.09)+0.4·bare投票(3.00)",1
5552453199.jpg,koniq,r6,,3.1243,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.30,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
5560114332.jpg,koniq,r6,,3.0886,"R6=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.27,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
5561541116.jpg,koniq,r6,,3.9385,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.33,S-CONTENT×0.47)+0.4·bare投票(3.25)",1
5564570846.jpg,koniq,r6,,3.9756,"R6=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.29,S-CONTENT×0.56)+0.4·bare投票(4.00)",1
5569876905.jpg,koniq,r6,,2.4812,"R6=0.6·动态融合(S-TECH×0.65,S-GLOBAL×0.24,S-CONTENT×0.11)+0.4·bare投票(2.75)",1
5570837854.jpg,koniq,r6,,3.8214,"R6=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.33,S-CONTENT×0.23)+0.4·bare投票(4.00)",1
5571612935.jpg,koniq,r6,,3.3947,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.31,S-CONTENT×0.22)+0.4·bare投票(3.00)",1
5571835679.jpg,koniq,r6,,3.0536,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.29,S-CONTENT×0.24)+0.4·bare投票(3.00)",1
5572325411.jpg,koniq,r6,,4.48,"R6=0.6·动态融合(S-TECH×0.07,S-GLOBAL×0.25,S-CONTENT×0.68)+0.4·bare投票(4.00)",1
5575661562.jpg,koniq,r6,,4.4209,"R6=0.6·动态融合(S-TECH×0.14,S-GLOBAL×0.32,S-CONTENT×0.54)+0.4·bare投票(4.00)",1
5577238906.jpg,koniq,r6,,4.2465,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.32,S-CONTENT×0.49)+0.4·bare投票(4.00)",1
5577299644.jpg,koniq,r6,,3.3479,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.33,S-CONTENT×0.35)+0.4·bare投票(3.00)",1
5581852297.jpg,koniq,r6,,3.3466,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.34,S-CONTENT×0.33)+0.4·bare投票(3.00)",1
5586376319.jpg,koniq,r6,,4.48,"R6=0.6·动态融合(S-TECH×0.09,S-GLOBAL×0.26,S-CONTENT×0.64)+0.4·bare投票(4.00)",1
5589406824.jpg,koniq,r6,,3.3362,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.33,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
5592815589.jpg,koniq,r6,,3.7752,"R6=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.30,S-CONTENT×0.21)+0.4·bare投票(4.00)",1
5593982816.jpg,koniq,r6,,2.9765,"R6=0.6·动态融合(S-TECH×0.11,S-GLOBAL×0.28,S-CONTENT×0.61)+0.4·bare投票(3.00)",1
5597328203.jpg,koniq,r6,,3.041,"R6=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.28,S-CONTENT×0.22)+0.4·bare投票(3.00)",1
5598111719.jpg,koniq,r6,,3.1959,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.33,S-CONTENT×0.43)+0.4·bare投票(3.00)",1
5599685670.jpg,koniq,r6,,4.2361,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.33,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
5602195949.jpg,koniq,r6,,4.1325,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.32,S-CONTENT×0.46)+0.4·bare投票(3.75)",1
5602672763.jpg,koniq,r6,,4.3722,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.33,S-CONTENT×0.41)+0.4·bare投票(4.00)",1
5606634799.jpg,koniq,r6,,3.5287,"R6=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.36,S-CONTENT×0.33)+0.4·bare投票(3.00)",1
5611315745.jpg,koniq,r6,,3.0933,"R6=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.32,S-CONTENT×0.16)+0.4·bare投票(3.00)",1
5615226673.jpg,koniq,r6,,2.9547,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.29,S-CONTENT×0.48)+0.4·bare投票(3.00)",1
5622280405.jpg,koniq,r6,,3.6389,"R6=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.30,S-CONTENT×0.21)+0.4·bare投票(4.00)",1
5622618497.jpg,koniq,r6,,4.2412,"R6=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.31,S-CONTENT×0.52)+0.4·bare投票(4.00)",1
5625316207.jpg,koniq,r6,,3.8893,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.34,S-CONTENT×0.41)+0.4·bare投票(3.25)",1
5625825104.jpg,koniq,r6,,3.4038,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.33,S-CONTENT×0.41)+0.4·bare投票(3.00)",1
56278886.jpg,koniq,r6,,2.5782,"R6=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.27,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
5628057241.jpg,koniq,r6,,3.7384,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.32,S-CONTENT×0.34)+0.4·bare投票(4.00)",1
5628498882.jpg,koniq,r6,,3.7987,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.35,S-CONTENT×0.31)+0.4·bare投票(3.75)",1
5629171325.jpg,koniq,r6,,4.2286,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.34,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
5635139040.jpg,koniq,r6,,3.9704,"R6=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.27,S-CONTENT×0.61)+0.4·bare投票(4.00)",1
5636641388.jpg,koniq,r6,,3.372,"R6=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.35,S-CONTENT×0.37)+0.4·bare投票(3.00)",1
5642698379.jpg,koniq,r6,,2.6009,"R6=0.6·动态融合(S-TECH×0.75,S-GLOBAL×0.18,S-CONTENT×0.07)+0.4·bare投票(3.00)",1
5643888483.jpg,koniq,r6,,3.3092,"R6=0.6·动态融合(S-TECH×0.35,S-GLOBAL×0.35,S-CONTENT×0.30)+0.4·bare投票(3.00)",1
5644640425.jpg,koniq,r6,,3.7799,"R6=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.33,S-CONTENT×0.37)+0.4·bare投票(4.00)",1
5647215115.jpg,koniq,r6,,4.1219,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.33,S-CONTENT×0.43)+0.4·bare投票(3.75)",1
5652671086.jpg,koniq,r6,,2.2631,"R6=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.29,S-CONTENT×0.15)+0.4·bare投票(2.00)",1
5655651548.jpg,koniq,r6,,3.1452,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.34,S-CONTENT×0.34)+0.4·bare投票(3.00)",1
5656752407.jpg,koniq,r6,,4.0439,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.31,S-CONTENT×0.48)+0.4·bare投票(3.50)",1
5659520017.jpg,koniq,r6,,3.3735,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.32,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
5660281772.jpg,koniq,r6,,2.0709,"R6=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.33,S-CONTENT×0.29)+0.4·bare投票(2.00)",1
5667464271.jpg,koniq,r6,,4.3831,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.32,S-CONTENT×0.45)+0.4·bare投票(4.00)",1
5667961686.jpg,koniq,r6,,4.2564,"R6=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.33,S-CONTENT×0.51)+0.4·bare投票(4.00)",1
5671199285.jpg,koniq,r6,,2.955,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.31,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
5673514295.jpg,koniq,r6,,4.1312,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.34,S-CONTENT×0.46)+0.4·bare投票(3.75)",1
5679411319.jpg,koniq,r6,,3.7582,"R6=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.32,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
5679431462.jpg,koniq,r6,,3.6977,"R6=0.6·动态融合(S-TECH×0.35,S-GLOBAL×0.37,S-CONTENT×0.27)+0.4·bare投票(3.50)",1
5680237187.jpg,koniq,r6,,3.5269,"R6=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.37,S-CONTENT×0.30)+0.4·bare投票(3.00)",1
5680314396.jpg,koniq,r6,,4.1894,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.31,S-CONTENT×0.35)+0.4·bare投票(4.00)",1
5680623261.jpg,koniq,r6,,3.5449,"R6=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.34,S-CONTENT×0.38)+0.4·bare投票(3.50)",1
5681154520.jpg,koniq,r6,,3.1393,"R6=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.34,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
5681785926.jpg,koniq,r6,,4.0621,"R6=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.35,S-CONTENT×0.38)+0.4·bare投票(3.75)",1
5682574149.jpg,koniq,r6,,3.1856,"R6=0.6·动态融合(S-TECH×0.63,S-GLOBAL×0.25,S-CONTENT×0.12)+0.4·bare投票(3.00)",1
5684894057.jpg,koniq,r6,,4.3172,"R6=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.31,S-CONTENT×0.31)+0.4·bare投票(4.00)",1
5684960466.jpg,koniq,r6,,2.1858,"R6=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.35,S-CONTENT×0.36)+0.4·bare投票(2.00)",1
5685877023.jpg,koniq,r6,,3.2263,"R6=0.6·动态融合(S-TECH×0.59,S-GLOBAL×0.26,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
5689072971.jpg,koniq,r6,,3.3824,"R6=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.32,S-CONTENT×0.22)+0.4·bare投票(3.00)",1
5691962850.jpg,koniq,r6,,4.2229,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.32,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
5692807668.jpg,koniq,r6,,1.9558,"R6=0.6·动态融合(S-TECH×0.80,S-GLOBAL×0.16,S-CONTENT×0.04)+0.4·bare投票(2.00)",1
5698690184.jpg,koniq,r6,,3.6837,"R6=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.32,S-CONTENT×0.20)+0.4·bare投票(3.75)",1
5706891854.jpg,koniq,r6,,4.48,"R6=0.6·动态融合(S-TECH×0.08,S-GLOBAL×0.26,S-CONTENT×0.66)+0.4·bare投票(4.00)",1
5712901839.jpg,koniq,r6,,3.1333,"R6=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.32,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
5718858871.jpg,koniq,r6,,3.3817,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.33,S-CONTENT×0.41)+0.4·bare投票(3.00)",1
5719459427.jpg,koniq,r6,,3.536,"R6=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.36,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
5719653094.jpg,koniq,r6,,1.88,"R6=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.29,S-CONTENT×0.40)+0.4·bare投票(2.00)",1
5725492383.jpg,koniq,r6,,3.9761,"R6=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.31,S-CONTENT×0.55)+0.4·bare投票(4.00)",1
5731936449.jpg,koniq,r6,,4.3692,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.34,S-CONTENT×0.40)+0.4·bare投票(4.00)",1
5734064610.jpg,koniq,r6,,3.3038,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.31,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
5737901450.jpg,koniq,r6,,4.48,"R6=0.6·动态融合(S-TECH×0.11,S-GLOBAL×0.28,S-CONTENT×0.60)+0.4·bare投票(4.00)",1
5746784745.jpg,koniq,r6,,3.1451,"R6=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.33,S-CONTENT×0.34)+0.4·bare投票(3.00)",1
5752256334.jpg,koniq,r6,,3.8477,"R6=0.6·动态融合(S-TECH×0.35,S-GLOBAL×0.33,S-CONTENT×0.32)+0.4·bare投票(4.00)",1
5763573511.jpg,koniq,r6,,3.3483,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.33,S-CONTENT×0.35)+0.4·bare投票(3.00)",1
5764115414.jpg,koniq,r6,,3.9795,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.28,S-CONTENT×0.53)+0.4·bare投票(4.00)",1
5765859594.jpg,koniq,r6,,3.8365,"R6=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.33,S-CONTENT×0.25)+0.4·bare投票(4.00)",1
5785719824.jpg,koniq,r6,,2.0559,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.29,S-CONTENT×0.20)+0.4·bare投票(2.00)",1
5788614098.jpg,koniq,r6,,4.2221,"R6=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.32,S-CONTENT×0.39)+0.4·bare投票(4.00)",1
5802569891.jpg,koniq,r6,,4.2382,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.34,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
5812785774.jpg,koniq,r6,,4.78,"R6=0.6·动态融合(S-TECH×0.08,S-GLOBAL×0.26,S-CONTENT×0.65)+0.4·bare投票(4.75)",1
5812840397.jpg,koniq,r6,,3.3739,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.32,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
5817880168.jpg,koniq,r6,,3.7977,"R6=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.33,S-CONTENT×0.36)+0.4·bare投票(4.00)",1
5822093825.jpg,koniq,r6,,4.2335,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.31,S-CONTENT×0.46)+0.4·bare投票(4.00)",1
5825939601.jpg,koniq,r6,,3.7742,"R6=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.32,S-CONTENT×0.37)+0.4·bare投票(4.00)",1
5827460813.jpg,koniq,r6,,3.7125,"R6=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.28,S-CONTENT×0.16)+0.4·bare投票(4.00)",1
5831366691.jpg,koniq,r6,,3.4091,"R6=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.35,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
5835525141.jpg,koniq,r6,,4.3752,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.34,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
5838329706.jpg,koniq,r6,,3.7991,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.35,S-CONTENT×0.43)+0.4·bare投票(3.00)",1
5838518725.jpg,koniq,r6,,4.1941,"R6=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.31,S-CONTENT×0.32)+0.4·bare投票(4.00)",1
5838794545.jpg,koniq,r6,,3.641,"R6=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.33,S-CONTENT×0.34)+0.4·bare投票(3.75)",1
5842712003.jpg,koniq,r6,,4.2588,"R6=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.31,S-CONTENT×0.52)+0.4·bare投票(4.00)",1
5844813103.jpg,koniq,r6,,2.5116,"R6=0.6·动态融合(S-TECH×0.72,S-GLOBAL×0.20,S-CONTENT×0.08)+0.4·bare投票(3.00)",1
5847408057.jpg,koniq,r6,,4.2469,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.32,S-CONTENT×0.49)+0.4·bare投票(4.00)",1
5867990992.jpg,koniq,r6,,4.2352,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.35,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
5869591890.jpg,koniq,r6,,4.2157,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.32,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
5871068150.jpg,koniq,r6,,3.3373,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.32,S-CONTENT×0.34)+0.4·bare投票(3.00)",1
5871593028.jpg,koniq,r6,,3.5549,"R6=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.30,S-CONTENT×0.57)+0.4·bare投票(3.00)",1
5876597412.jpg,koniq,r6,,3.2523,"R6=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.30,S-CONTENT×0.28)+0.4·bare投票(3.25)",1
5888106239.jpg,koniq,r6,,3.8367,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.33,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
5890838382.jpg,koniq,r6,,4.48,"R6=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.29,S-CONTENT×0.59)+0.4·bare投票(4.00)",1
5896106502.jpg,koniq,r6,,4.158,"R6=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.32,S-CONTENT×0.52)+0.4·bare投票(3.75)",1
5898928772.jpg,koniq,r6,,3.0028,"R6=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.30,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
590233260.jpg,koniq,r6,,3.3557,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.34,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
5902359095.jpg,koniq,r6,,4.2364,"R6=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.27,S-CONTENT×0.46)+0.4·bare投票(4.00)",1
5904148188.jpg,koniq,r6,,2.8461,"R6=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.33,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
5905146921.jpg,koniq,r6,,3.7773,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.35,S-CONTENT×0.41)+0.4·bare投票(3.00)",1
5905277829.jpg,koniq,r6,,3.4616,"R6=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.36,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
5914304035.jpg,koniq,r6,,3.4221,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.35,S-CONTENT×0.42)+0.4·bare投票(3.00)",1
5914999740.jpg,koniq,r6,,4.1989,"R6=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.32,S-CONTENT×0.38)+0.4·bare投票(4.00)",1
5919030075.jpg,koniq,r6,,3.4473,"R6=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.36,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
5923029266.jpg,koniq,r6,,3.864,"R6=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.34,S-CONTENT×0.26)+0.4·bare投票(4.00)",1
5925314446.jpg,koniq,r6,,4.367,"R6=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.32,S-CONTENT×0.41)+0.4·bare投票(4.00)",1
5925658885.jpg,koniq,r6,,3.4161,"R6=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.29,S-CONTENT×0.18)+0.4·bare投票(3.25)",1
5935609907.jpg,koniq,r6,,3.8043,"R6=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.32,S-CONTENT×0.22)+0.4·bare投票(4.00)",1
5936297940.jpg,koniq,r6,,3.4637,"R6=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.30,S-CONTENT×0.20)+0.4·bare投票(3.25)",1
5936667753.jpg,koniq,r6,,2.7135,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.34,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
5943227958.jpg,koniq,r6,,4.4436,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.32,S-CONTENT×0.36)+0.4·bare投票(4.25)",1
5949374499.jpg,koniq,r6,,4.4171,"R6=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.31,S-CONTENT×0.54)+0.4·bare投票(4.00)",1
