img_id,dataset,route,level,score,reason,parse_tier
10001.jpg,spaq,r6,,5.6117,R6=R5结构+bare投票 | bare 0.36/rich 0.29/multi 0.34,1
10489.jpg,spaq,r6,,1.7387,R6=R5结构+bare投票 | bare 0.36/rich 0.32/multi 0.33,1
10490.jpg,spaq,r6,,4.1045,R6=R5结构+bare投票 | bare 0.38/rich 0.28/multi 0.34,1
10491.jpg,spaq,r6,,1.7399,R6=R5结构+bare投票 | bare 0.37/rich 0.31/multi 0.33,1
10492.jpg,spaq,r6,,8.2099,R6=R5结构+bare投票 | bare 0.38/rich 0.28/multi 0.34,1
10493.jpg,spaq,r6,,5.1177,R6=R5结构+bare投票 | bare 0.37/rich 0.29/multi 0.33,1
10494.jpg,spaq,r6,,4.0136,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10495.jpg,spaq,r6,,3.6755,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10496.jpg,spaq,r6,,1.7388,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10497.jpg,spaq,r6,,3.5457,R6=R5结构+bare投票 | bare 0.29/rich 0.37/multi 0.34,1
10498.jpg,spaq,r6,,2.0443,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10499.jpg,spaq,r6,,4.2899,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10500.jpg,spaq,r6,,4.119,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10501.jpg,spaq,r6,,5.304,R6=R5结构+bare投票 | bare 0.31/rich 0.36/multi 0.34,1
10502.jpg,spaq,r6,,2.5252,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
10503.jpg,spaq,r6,,2.8387,R6=R5结构+bare投票 | bare 0.24/rich 0.44/multi 0.32,1
10504.jpg,spaq,r6,,3.5736,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10505.jpg,spaq,r6,,8.0146,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10506.jpg,spaq,r6,,5.3024,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.33,1
10507.jpg,spaq,r6,,6.7353,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10508.jpg,spaq,r6,,7.1212,R6=R5结构+bare投票 | bare 0.34/rich 0.31/multi 0.34,1
10509.jpg,spaq,r6,,3.8135,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10510.jpg,spaq,r6,,1.7345,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10511.jpg,spaq,r6,,2.6105,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.32,1
10512.jpg,spaq,r6,,5.8518,R6=R5结构+bare投票 | bare 0.30/rich 0.36/multi 0.34,1
10513.jpg,spaq,r6,,7.2404,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10514.jpg,spaq,r6,,2.4773,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10515.jpg,spaq,r6,,4.1746,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10516.jpg,spaq,r6,,3.5667,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10517.jpg,spaq,r6,,5.0285,R6=R5结构+bare投票 | bare 0.24/rich 0.46/multi 0.30,1
10518.jpg,spaq,r6,,6.5758,R6=R5结构+bare投票 | bare 0.33/rich 0.32/multi 0.35,1
10519.jpg,spaq,r6,,6.5043,R6=R5结构+bare投票 | bare 0.29/rich 0.39/multi 0.33,1
10520.jpg,spaq,r6,,4.7295,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10521.jpg,spaq,r6,,6.1357,R6=R5结构+bare投票 | bare 0.31/rich 0.36/multi 0.33,1
10522.jpg,spaq,r6,,3.1229,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.34,1
10523.jpg,spaq,r6,,7.4734,R6=R5结构+bare投票 | bare 0.35/rich 0.29/multi 0.35,1
10524.jpg,spaq,r6,,6.9027,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10525.jpg,spaq,r6,,6.7356,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.34,1
10526.jpg,spaq,r6,,4.8394,R6=R5结构+bare投票 | bare 0.38/rich 0.29/multi 0.33,1
10527.jpg,spaq,r6,,4.7348,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10528.jpg,spaq,r6,,2.0458,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10529.jpg,spaq,r6,,2.1335,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.33,1
10530.jpg,spaq,r6,,1.7636,R6=R5结构+bare投票 | bare 0.25/rich 0.46/multi 0.30,1
10531.jpg,spaq,r6,,3.1585,R6=R5结构+bare投票 | bare 0.28/rich 0.41/multi 0.31,1
10532.jpg,spaq,r6,,1.9695,R6=R5结构+bare投票 | bare 0.32/rich 0.36/multi 0.31,1
10533.jpg,spaq,r6,,4.8336,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10534.jpg,spaq,r6,,5.8579,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10535.jpg,spaq,r6,,1.9612,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.33,1
10536.jpg,spaq,r6,,5.9579,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10537.jpg,spaq,r6,,4.8844,R6=R5结构+bare投票 | bare 0.30/rich 0.36/multi 0.33,1
10538.jpg,spaq,r6,,1.7428,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.32,1
10539.jpg,spaq,r6,,7.1612,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.35,1
10540.jpg,spaq,r6,,1.7411,R6=R5结构+bare投票 | bare 0.32/rich 0.36/multi 0.32,1
10541.jpg,spaq,r6,,6.6682,R6=R5结构+bare投票 | bare 0.30/rich 0.35/multi 0.35,1
10542.jpg,spaq,r6,,6.2602,R6=R5结构+bare投票 | bare 0.30/rich 0.36/multi 0.34,1
10543.jpg,spaq,r6,,3.4368,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10544.jpg,spaq,r6,,2.5677,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10545.jpg,spaq,r6,,1.7872,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10546.jpg,spaq,r6,,1.7989,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10547.jpg,spaq,r6,,2.7949,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10548.jpg,spaq,r6,,6.0123,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.35,1
10549.jpg,spaq,r6,,7.1228,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10550.jpg,spaq,r6,,2.7116,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.34,1
10551.jpg,spaq,r6,,8.4011,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.35,1
10552.jpg,spaq,r6,,3.3487,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.34,1
10553.jpg,spaq,r6,,1.7967,R6=R5结构+bare投票 | bare 0.30/rich 0.37/multi 0.33,1
10554.jpg,spaq,r6,,3.5188,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10555.jpg,spaq,r6,,4.5803,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10556.jpg,spaq,r6,,2.645,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10557.jpg,spaq,r6,,2.4751,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10558.jpg,spaq,r6,,6.2848,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10559.jpg,spaq,r6,,1.7432,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.32,1
10560.jpg,spaq,r6,,1.8304,R6=R5结构+bare投票 | bare 0.37/rich 0.31/multi 0.33,1
10561.jpg,spaq,r6,,2.8035,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10562.jpg,spaq,r6,,3.284,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10563.jpg,spaq,r6,,2.628,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10564.jpg,spaq,r6,,5.7518,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10565.jpg,spaq,r6,,1.7322,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.33,1
10566.jpg,spaq,r6,,1.7362,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10567.jpg,spaq,r6,,1.7395,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.33,1
10568.jpg,spaq,r6,,6.5523,R6=R5结构+bare投票 | bare 0.31/rich 0.35/multi 0.34,1
10569.jpg,spaq,r6,,3.8636,R6=R5结构+bare投票 | bare 0.29/rich 0.36/multi 0.35,1
10570.jpg,spaq,r6,,3.6295,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10571.jpg,spaq,r6,,1.7224,R6=R5结构+bare投票 | bare 0.33/rich 0.32/multi 0.35,1
10572.jpg,spaq,r6,,7.1246,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.35,1
10573.jpg,spaq,r6,,1.7447,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10574.jpg,spaq,r6,,6.9042,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.34,1
10575.jpg,spaq,r6,,1.7419,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10576.jpg,spaq,r6,,1.7685,R6=R5结构+bare投票 | bare 0.25/rich 0.47/multi 0.29,1
10577.jpg,spaq,r6,,5.882,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.33,1
10578.jpg,spaq,r6,,1.7487,R6=R5结构+bare投票 | bare 0.33/rich 0.36/multi 0.31,1
10579.jpg,spaq,r6,,5.5095,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10580.jpg,spaq,r6,,6.012,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10582.jpg,spaq,r6,,2.3139,R6=R5结构+bare投票 | bare 0.36/rich 0.32/multi 0.33,1
10583.jpg,spaq,r6,,2.6751,R6=R5结构+bare投票 | bare 0.23/rich 0.46/multi 0.31,1
10584.jpg,spaq,r6,,6.1037,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.35,1
10585.jpg,spaq,r6,,1.9918,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.32,1
10586.jpg,spaq,r6,,4.5196,R6=R5结构+bare投票 | bare 0.38/rich 0.29/multi 0.33,1
10587.jpg,spaq,r6,,5.7199,R6=R5结构+bare投票 | bare 0.30/rich 0.36/multi 0.34,1
10588.jpg,spaq,r6,,4.814,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10589.jpg,spaq,r6,,4.9212,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10590.jpg,spaq,r6,,4.2658,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10591.jpg,spaq,r6,,1.9673,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10592.jpg,spaq,r6,,2.0118,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10593.jpg,spaq,r6,,3.0139,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10594.jpg,spaq,r6,,3.4119,R6=R5结构+bare投票 | bare 0.32/rich 0.37/multi 0.32,1
10595.jpg,spaq,r6,,2.6639,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10596.jpg,spaq,r6,,2.6277,R6=R5结构+bare投票 | bare 0.33/rich 0.32/multi 0.34,1
10597.jpg,spaq,r6,,2.8678,R6=R5结构+bare投票 | bare 0.31/rich 0.35/multi 0.35,1
10598.jpg,spaq,r6,,3.3377,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
10599.jpg,spaq,r6,,1.9629,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10600.jpg,spaq,r6,,3.3773,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10601.jpg,spaq,r6,,4.1438,R6=R5结构+bare投票 | bare 0.38/rich 0.28/multi 0.34,1
10602.jpg,spaq,r6,,6.3552,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10603.jpg,spaq,r6,,2.6374,R6=R5结构+bare投票 | bare 0.36/rich 0.32/multi 0.33,1
10604.jpg,spaq,r6,,6.4582,R6=R5结构+bare投票 | bare 0.30/rich 0.36/multi 0.33,1
10605.jpg,spaq,r6,,2.6399,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10606.jpg,spaq,r6,,6.0788,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10607.jpg,spaq,r6,,5.8749,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10608.jpg,spaq,r6,,1.7323,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10609.jpg,spaq,r6,,6.826,R6=R5结构+bare投票 | bare 0.34/rich 0.31/multi 0.35,1
10610.jpg,spaq,r6,,1.7933,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.32,1
10611.jpg,spaq,r6,,6.1495,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10612.jpg,spaq,r6,,2.129,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10613.jpg,spaq,r6,,2.8346,R6=R5结构+bare投票 | bare 0.37/rich 0.28/multi 0.35,1
10614.jpg,spaq,r6,,3.7612,R6=R5结构+bare投票 | bare 0.27/rich 0.44/multi 0.30,1
10615.jpg,spaq,r6,,3.5685,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10616.jpg,spaq,r6,,5.7571,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10617.jpg,spaq,r6,,7.0154,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.35,1
10618.jpg,spaq,r6,,5.2928,R6=R5结构+bare投票 | bare 0.30/rich 0.37/multi 0.33,1
10619.jpg,spaq,r6,,5.4981,R6=R5结构+bare投票 | bare 0.34/rich 0.31/multi 0.34,1
10620.jpg,spaq,r6,,3.119,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10621.jpg,spaq,r6,,4.5634,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.33,1
10622.jpg,spaq,r6,,1.7403,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.32,1
10623.jpg,spaq,r6,,4.8868,R6=R5结构+bare投票 | bare 0.31/rich 0.36/multi 0.33,1
10624.jpg,spaq,r6,,1.8825,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10625.jpg,spaq,r6,,1.7536,R6=R5结构+bare投票 | bare 0.28/rich 0.41/multi 0.31,1
10626.jpg,spaq,r6,,3.6773,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10627.jpg,spaq,r6,,2.621,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10628.jpg,spaq,r6,,5.6811,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10629.jpg,spaq,r6,,1.7433,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10630.jpg,spaq,r6,,4.0629,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10631.jpg,spaq,r6,,6.9148,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.34,1
10632.jpg,spaq,r6,,1.9203,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10633.jpg,spaq,r6,,1.9656,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10634.jpg,spaq,r6,,1.768,R6=R5结构+bare投票 | bare 0.25/rich 0.46/multi 0.29,1
10635.jpg,spaq,r6,,5.8558,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10636.jpg,spaq,r6,,6.457,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10637.jpg,spaq,r6,,1.7321,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.33,1
10638.jpg,spaq,r6,,1.7379,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10639.jpg,spaq,r6,,8.4031,R6=R5结构+bare投票 | bare 0.38/rich 0.29/multi 0.34,1
10640.jpg,spaq,r6,,2.2265,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10641.jpg,spaq,r6,,2.6283,R6=R5结构+bare投票 | bare 0.33/rich 0.32/multi 0.35,1
10642.jpg,spaq,r6,,6.5684,R6=R5结构+bare投票 | bare 0.37/rich 0.29/multi 0.34,1
10643.jpg,spaq,r6,,6.4638,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10644.jpg,spaq,r6,,5.6726,R6=R5结构+bare投票 | bare 0.35/rich 0.30/multi 0.35,1
10645.jpg,spaq,r6,,1.7627,R6=R5结构+bare投票 | bare 0.27/rich 0.43/multi 0.30,1
10646.jpg,spaq,r6,,4.8761,R6=R5结构+bare投票 | bare 0.28/rich 0.38/multi 0.34,1
10647.jpg,spaq,r6,,8.2237,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10648.jpg,spaq,r6,,4.9033,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.35,1
10649.jpg,spaq,r6,,7.5718,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10650.jpg,spaq,r6,,4.1342,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
10651.jpg,spaq,r6,,6.9377,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
10652.jpg,spaq,r6,,4.6558,R6=R5结构+bare投票 | bare 0.37/rich 0.29/multi 0.34,1
10653.jpg,spaq,r6,,5.0584,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10654.jpg,spaq,r6,,2.0148,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10655.jpg,spaq,r6,,5.4828,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10656.jpg,spaq,r6,,5.0317,R6=R5结构+bare投票 | bare 0.29/rich 0.39/multi 0.32,1
10657.jpg,spaq,r6,,3.4608,R6=R5结构+bare投票 | bare 0.25/rich 0.44/multi 0.31,1
10658.jpg,spaq,r6,,3.1234,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10659.jpg,spaq,r6,,5.2231,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10660.jpg,spaq,r6,,2.0631,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10661.jpg,spaq,r6,,7.0139,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10662.jpg,spaq,r6,,5.8591,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.34,1
10663.jpg,spaq,r6,,6.8333,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10664.jpg,spaq,r6,,2.6959,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.32,1
10665.jpg,spaq,r6,,4.741,R6=R5结构+bare投票 | bare 0.34/rich 0.31/multi 0.35,1
10666.jpg,spaq,r6,,2.7789,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10667.jpg,spaq,r6,,2.6277,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10668.jpg,spaq,r6,,2.4705,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10669.jpg,spaq,r6,,2.0384,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10670.jpg,spaq,r6,,6.9599,R6=R5结构+bare投票 | bare 0.33/rich 0.32/multi 0.35,1
10671.jpg,spaq,r6,,6.7264,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.34,1
10672.jpg,spaq,r6,,7.7916,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.33,1
10673.jpg,spaq,r6,,3.9887,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.32,1
10674.jpg,spaq,r6,,6.399,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.33,1
10675.jpg,spaq,r6,,6.1961,R6=R5结构+bare投票 | bare 0.32/rich 0.32/multi 0.35,1
10676.jpg,spaq,r6,,1.7888,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.33,1
10677.jpg,spaq,r6,,7.2252,R6=R5结构+bare投票 | bare 0.33/rich 0.32/multi 0.34,1
10678.jpg,spaq,r6,,7.1209,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.33,1
10679.jpg,spaq,r6,,1.7366,R6=R5结构+bare投票 | bare 0.37/rich 0.31/multi 0.33,1
10680.jpg,spaq,r6,,2.6081,R6=R5结构+bare投票 | bare 0.34/rich 0.35/multi 0.32,1
10681.jpg,spaq,r6,,2.7376,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10682.jpg,spaq,r6,,3.5153,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10683.jpg,spaq,r6,,6.5746,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10684.jpg,spaq,r6,,7.3207,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10685.jpg,spaq,r6,,1.7336,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10686.jpg,spaq,r6,,3.396,R6=R5结构+bare投票 | bare 0.39/rich 0.28/multi 0.33,1
10687.jpg,spaq,r6,,6.6636,R6=R5结构+bare投票 | bare 0.33/rich 0.32/multi 0.35,1
10688.jpg,spaq,r6,,5.9536,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.34,1
10689.jpg,spaq,r6,,7.1733,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10690.jpg,spaq,r6,,4.9902,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.35,1
10691.jpg,spaq,r6,,2.1222,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10692.jpg,spaq,r6,,1.9047,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10693.jpg,spaq,r6,,4.2159,R6=R5结构+bare投票 | bare 0.26/rich 0.43/multi 0.32,1
10694.jpg,spaq,r6,,4.7399,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.34,1
10695.jpg,spaq,r6,,4.8997,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.33,1
10696.jpg,spaq,r6,,5.3472,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.34,1
10697.jpg,spaq,r6,,1.7405,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.32,1
10698.jpg,spaq,r6,,5.9603,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.33,1
10699.jpg,spaq,r6,,4.5435,R6=R5结构+bare投票 | bare 0.28/rich 0.41/multi 0.31,1
10700.jpg,spaq,r6,,2.7291,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10701.jpg,spaq,r6,,2.1411,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10702.jpg,spaq,r6,,5.121,R6=R5结构+bare投票 | bare 0.30/rich 0.37/multi 0.33,1
10703.jpg,spaq,r6,,5.8392,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10704.jpg,spaq,r6,,6.3922,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
10705.jpg,spaq,r6,,2.8232,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10706.jpg,spaq,r6,,5.0988,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10707.jpg,spaq,r6,,2.3075,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10708.jpg,spaq,r6,,6.1999,R6=R5结构+bare投票 | bare 0.27/rich 0.41/multi 0.32,1
10709.jpg,spaq,r6,,2.0597,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10710.jpg,spaq,r6,,5.6311,R6=R5结构+bare投票 | bare 0.38/rich 0.29/multi 0.33,1
10711.jpg,spaq,r6,,4.62,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10712.jpg,spaq,r6,,2.3068,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10713.jpg,spaq,r6,,6.9094,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.35,1
10714.jpg,spaq,r6,,5.9213,R6=R5结构+bare投票 | bare 0.31/rich 0.34/multi 0.34,1
10715.jpg,spaq,r6,,2.223,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10716.jpg,spaq,r6,,5.689,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10717.jpg,spaq,r6,,1.7426,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.32,1
10718.jpg,spaq,r6,,4.8112,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
10719.jpg,spaq,r6,,4.2682,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
10720.jpg,spaq,r6,,2.1426,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10721.jpg,spaq,r6,,1.9729,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
10722.jpg,spaq,r6,,1.9683,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10723.jpg,spaq,r6,,3.4176,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
10724.jpg,spaq,r6,,6.9568,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10725.jpg,spaq,r6,,2.2154,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10726.jpg,spaq,r6,,7.0539,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10727.jpg,spaq,r6,,4.9006,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10728.jpg,spaq,r6,,1.7389,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
10729.jpg,spaq,r6,,6.8961,R6=R5结构+bare投票 | bare 0.30/rich 0.35/multi 0.35,1
10730.jpg,spaq,r6,,1.7441,R6=R5结构+bare投票 | bare 0.35/rich 0.33/multi 0.32,1
10731.jpg,spaq,r6,,4.8869,R6=R5结构+bare投票 | bare 0.32/rich 0.36/multi 0.33,1
10732.jpg,spaq,r6,,1.9079,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.32,1
10733.jpg,spaq,r6,,3.5495,R6=R5结构+bare投票 | bare 0.39/rich 0.28/multi 0.33,1
