img_id,dataset,route,level,score,reason,parse_tier,issues,active_skills,skill_scores
10544.jpg,spaq,r2,,3.2,"S-TECH(1.2): Severe motion blur throughout; edges smeared, no discernible fine detail; subject and background indistinct. | S-AESTH(1.2): Severe motion blur and chaotic composition; harsh, flat lighting; clashing umbrella colors; no clear subject or visual hierarchy. | S-CONTENT(5.2): Main subjects fully in frame; faces blurred but visible. Secondary figures partially cut off at edges. No critical occlusion. | S-NATURAL(5.2): Motion blur dominates; no over-sharpening, HDR, or oversaturation. Skin tones natural, but heavy motion smearing reduces perceived naturalness. | S-GLOBAL(3.2): Severe motion blur dominates, obscuring faces and details; image appears shaky and unsteady, making it hard to focus on any subject.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
10545.jpg,spaq,r2,,2.5333,"S-TECH(1.2): Severe overall blur; edges and textures indistinct; no discernible fine detail; motion or focus failure dominates. | S-AESTH(1.2): Severe blur across entire image; no discernible composition, lighting, or color harmony; visually chaotic and unpleasant to view. | S-CONTENT(5.2): Statue and plinth fully in frame; key regions blurred but not occluded or cropped. Secondary content (text on plaque) is unreadable due to blur. | S-NATURAL(5.2): Blurred image with no visible over-sharpening, HDR, or oversaturation; natural colors but lack of detail suggests mild processing or focus issue. | S-GLOBAL(1.2): Severe blur across entire image; details unrecognizable; unacceptable for viewing or documentation.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 1.2}"
10546.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges and textures indistinct; highlights blown out; no discernible detail. | S-AESTH(1.2): Severe blur and overexposure dominate; no discernible composition, lighting, or color harmony; visually chaotic and unpleasant. | S-NATURAL(1.2): Severe over-smoothing and blur dominate; textures are lost, edges indistinct, suggesting aggressive noise reduction or extreme defocus. | S-GLOBAL(1.2): Severe blur and overexposure dominate; details are lost, making the image unusable and visually unappealing. | S-CONTENT(3.2): Subject partially cut and blurred; key regions like furniture and background details obscured, weakening content understanding.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10547.jpg,spaq,r2,,3.2,"S-TECH(3.2): Severe exposure issues: blown-out highlights from direct light source and crushed shadows throughout, obscuring detail in both areas. | S-CONTENT(3.2): Subject partially cut by frame edges; bright glare obscures central area and key regions like keyboard/mouse are dim or hidden. | S-NATURAL(3.2): Severe HDR artifacts with bright halos and lens flare; dark areas appear crushed, giving a glowy, unnatural look. | S-GLOBAL(3.2): Severe lens flare dominates image, obscuring details and creating harsh glare; overall dark, low-contrast scene with poor visibility. | S-AESTH(1.2): Blinding lens flare dominates, obscuring subject and composition; harsh light creates visual chaos; no clear hierarchy or color harmony.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 3.2}"
10548.jpg,spaq,r2,,7.2,"S-TECH(7.2): Slight softness and minor noise in shadows; otherwise, exposure, white balance, and artifacts are well-controlled. | S-AESTH(5.2): Ordinary composition with central subject; flat overcast lighting; muted earthy tones; dry grass dominates foreground, lacking visual hierarchy. | S-CONTENT(9.2): Subject (sphere sculpture) fully visible, no occlusion or cropping; key features intact and clearly framed. | S-NATURAL(7.2): Subtle processing; slight edge sharpening on building edges, otherwise natural textures and colors with no halos or oversaturation. | S-GLOBAL(7.2): Good overall impression; slightly dull lighting and muted colors, but no major flaws or distractions. Scene is clear and compositionally balanced.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
10549.jpg,spaq,r2,,7.8667,"S-TECH(7.2): Crisp edges on blue structure, minimal noise in sky and shadows, even exposure, neutral white balance, no visible compression or chromatic aberration. | S-AESTH(5.2): Ordinary snapshot: flat overcast lighting, unremarkable composition, and muted color palette lack visual appeal or hierarchy. | S-CONTENT(9.2): Subject (blue staircase) fully intact, no occlusion or cropping; key structural elements and surroundings clearly visible. | S-NATURAL(9.2): No halos, unnatural glow, or color exaggeration; textures appear authentic; no over-smoothing or sharpening artifacts visible. | S-GLOBAL(7.2): Clear, well-composed image with good detail and color; overcast lighting is neutral but not distracting; no major flaws.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 7.2}"
10550.jpg,spaq,r2,,3.2,"S-TECH(3.2): Severe noise across entire image, especially in dark sky and water; highlights are clipped; focus is soft with no fine detail visible. | S-AESTH(3.1): Harsh, overexposed lights and heavy noise dominate; poor lighting aesthetics and cluttered composition detract from the bridge's form. | S-NATURAL(3.2): Heavy noise and grain throughout; no sharpening or HDR artifacts, but severe underexposure and lack of detail make it feel artificial and processed. | S-GLOBAL(3.2): Severe noise and blur dominate; lights are overexposed and indistinct; overall image is grainy and lacks detail, making it hard to appreciate the scene. | S-CONTENT(9.2): Bridge subject fully visible, no cropping or occlusion; key illuminated structures and reflection intact; framing intentional and complete.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.1, ""S-CONTENT"": 9.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 3.2}"
10551.jpg,spaq,r2,,9.2,"S-TECH(9.2): Crisp edges on furniture and foliage, clean gradients in sky, no noise or artifacts. Exposure balanced, white balance neutral. Pristine technical quality. | S-CONTENT(9.2): Subject (outdoor seating area) fully framed; no occlusion; key elements like umbrella, chairs, plants clearly visible and intact. | S-NATURAL(9.2): No halos, unnatural glow, or color exaggeration; textures like wood and foliage appear authentic with natural contrast and subtle detail. | S-GLOBAL(9.2): Clear, well-composed outdoor scene with balanced lighting and sharp details; no distracting flaws or artifacts. | S-AESTH(5.2): Ordinary composition with centered umbrella; flat lighting; neutral color harmony; clear but unremarkable visual hierarchy.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 9.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 9.2}"
10552.jpg,spaq,r2,,3.8667,"S-TECH(3.1): Severe motion blur across entire image, heavy noise in shadows, crushed blacks, and noticeable JPEG compression artifacts. | S-AESTH(3.2): Harsh artificial lighting, cluttered background, and poor subject placement create an awkward, visually unbalanced composition with no clear focal point. | S-CONTENT(5.2): Subject partially cut at edges; face and text in background shops are visible but blurred; minor occlusion by foreground tent. | S-NATURAL(5.2): Noticeable noise and blur from low-light capture; no over-sharpening, HDR, or oversaturation; skin tones natural despite graininess. | S-GLOBAL(3.2): Severe blur and motion artifacts dominate; poor lighting and noise make details indistinct; overall impression is annoyingly low quality.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.1, ""S-AESTH"": 3.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
10553.jpg,spaq,r2,,1.8667,"S-TECH(1.2): Severe motion blur throughout; edges smeared, no discernible fine detail; rain streaks and subject outlines indistinct; content barely recognizable. | S-AESTH(1.2): Severe motion blur and lack of focus make composition, lighting, and color indiscernible; visually chaotic and unpleasant to view. | S-CONTENT(3.2): Subject partially cut and blurred; people in rain are indistinct, faces/text not visible; severe motion blur harms content integrity. | S-NATURAL(5.2): Heavy motion blur and rain streaks dominate; no over-sharpening, HDR, or oversaturation. Processing is minimal but scene appears blurred, not artificial. | S-GLOBAL(1.2): Severe motion blur dominates, obscuring all details; image is unrecognizable and unusable for any purpose.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 1.2}"
10554.jpg,spaq,r2,,4.5333,"S-TECH(3.2): Severe blur across entire image, heavy noise in uniform areas, and visible JPEG compression artifacts; details are smeared and indistinct. | S-AESTH(5.2): Subject centered, balanced composition; colors (purple, gold, red) are bold but not harmonious; lighting flat; overall ordinary snapshot feel. | S-CONTENT(9.2): Subject fully visible, face and attire intact, no occlusion or cropping; key regions clearly preserved within frame. | S-NATURAL(5.2): Noticeable over-smoothing and noise reduction in skin and background; colors appear slightly washed but not oversaturated; no halos or sharpening artifacts. | S-GLOBAL(3.2): Severe blur and noise dominate, making details indistinct; poor lighting and grainy texture reduce overall acceptability.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
10555.jpg,spaq,r2,,4.5333,"S-TECH(3.2): Severe motion blur across entire image; edges smeared, fine textures lost; noticeable noise in shadows; no clipping or color cast. | S-AESTH(3.2): Cluttered composition with no clear subject; harsh fluorescent lighting creates flat, unflattering tones; neon background clashes with neutral shoes. | S-CONTENT(9.2): All shoes fully visible, no occlusion or cropping; key regions like laces and soles intact; framing intentional and complete. | S-NATURAL(5.2): Noticeable motion blur and noise; no harsh sharpening or HDR glow, but processing artifacts from low-light capture affect naturalness. | S-GLOBAL(5.2): Moderate blur and motion artifact dominate; colors are decent but lighting is uneven; overall acceptable for casual viewing.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 5.2}"
10556.jpg,spaq,r2,,3.2,"S-TECH(3.1): Severe motion blur and focus loss; heavy noise in shadows; crushed blacks; noticeable JPEG artifacts and chromatic aberration on lights. | S-AESTH(3.2): Severe blur and poor lighting make subjects indistinct; harsh yellow glow clashes with blue lights; composition lacks focus and visual hierarchy. | S-CONTENT(3.2): Subjects partially cut off at edges; faces and upper bodies obscured by blur and distance; key regions not clearly visible. | S-GLOBAL(3.2): Severe blur and motion artifacts dominate, making subjects unrecognizable; low light worsens detail loss; overall impression is poor and distracting. | S-NATURAL(5.2): Noticeable blur and noise; no over-sharpening, HDR, or oversaturation. Wet road reflections appear natural despite low light and grain.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.1, ""S-AESTH"": 3.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
10557.jpg,spaq,r2,,2.5333,"S-TECH(1.2): Severe motion blur throughout; edges smeared, details unrecognizable, no discernible textures or fine structures. | S-AESTH(1.2): Severe motion blur, chaotic composition, harsh reflections, and clashing neon colors create an actively unpleasant visual experience. | S-CONTENT(3.2): Subject (escalator) partially cut; background blurred and occluded by motion blur; key regions like steps and handrail visible but distorted. | S-NATURAL(5.2): Motion blur dominates; no over-sharpening, HDR, or oversaturation. Minor over-smoothing from blur, but scene remains plausible. | S-GLOBAL(3.2): Severe motion blur dominates, obscuring details and making scene chaotic; first impression is poor, hard to ignore.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
10558.jpg,spaq,r2,,7.8667,"S-TECH(7.2): Minor softness and slight noise in shadows; no clipping, neutral white balance, no visible artifacts or chromatic aberration. | S-AESTH(5.2): Ordinary composition with centered subject; flat overcast lighting; muted color palette; yellow grid lines distract from the building. | S-CONTENT(9.2): Subject fully visible; all key text regions (university name, '北区') intact and legible; no occlusion or harmful cropping. | S-NATURAL(9.2): No halos, unnatural glow, or color exaggeration; textures and lighting appear authentic; no visible sharpening or smoothing artifacts. | S-GLOBAL(7.2): Clear, well-composed shot of a university gate; minor weathering and overcast lighting don't detract from overall acceptability.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 7.2}"
10559.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges and textures indistinguishable; no discernible detail in subject or background. | S-AESTH(1.2): Severe blur across entire image; no discernible composition, lighting, or color harmony; visually chaotic and unpleasant to view. | S-NATURAL(1.2): Severe motion blur and extreme over-smoothing throughout; no discernible texture or edge detail remains. | S-GLOBAL(1.2): Severe blur dominates entire image; no details discernible; unacceptable for any practical use. | S-CONTENT(5.2): Subject (wood piles) is present but blurred; no occlusion or cropping; key regions indistinct due to blur, not truncation.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10560.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges smeared, no discernible fine detail, subject unrecognizable in parts. | S-AESTH(1.2): Severe motion blur obscures all elements; chaotic composition with no clear subject or visual hierarchy; lighting and color harmony indiscernible. | S-NATURAL(1.2): Severe motion blur throughout; no processing artifacts, but extreme unnatural blur dominates, making image appear heavily distorted and artificial. | S-GLOBAL(1.2): Severe motion blur dominates entire image, making details unrecognizable; unacceptable for any practical use. | S-CONTENT(3.2): Fire hydrant partially occluded by tripod; key regions like caps and text blurred/obscured; subject not fully visible due to foreground obstruction.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10561.jpg,spaq,r2,,3.2,"S-TECH(3.2): Severe blur across entire image; edges and textures smeared, motion or focus error; noise visible in uniform areas. | S-AESTH(3.2): Severe blur obscures subject details; harsh, flat lighting; cluttered background; color palette clashes due to poor focus and exposure. | S-NATURAL(3.2): Severe over-smoothing creates waxy, plastic-like texture on figure and background; edges are blurred and lack natural detail. | S-GLOBAL(3.2): Severe blur dominates the image, making details indistinct and annoying; overall impression is poor despite recognizable subject. | S-CONTENT(9.2): Subject fully in frame, no occlusion; face, hat, and body clearly visible; framing intentional and complete.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 3.2}"
10562.jpg,spaq,r2,,3.2,"S-TECH(3.2): Severe motion blur on central object; background leather texture sharp but subject indistinct; no noise or artifacts evident. | S-AESTH(3.2): Blurred subject disrupts visual hierarchy; harsh pink background clashes with overexposed white blur; composition lacks focus and balance. | S-CONTENT(3.2): Subject (white object) is blurred and partially cut at edges; key region visibility impaired; framing appears accidental. | S-GLOBAL(3.2): Severe motion blur on central object dominates impression; background leather texture is clear but subject is unrecognizable. | S-NATURAL(9.2): No processing artifacts; natural leather texture and stitching visible. Central blur is motion, not over-smoothing or sharpening.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 3.2}"
10563.jpg,spaq,r2,,3.2,"S-TECH(3.1): Severe blur across entire image; edges and textures indistinct. Heavy motion or focus error dominates, obscuring detail. | S-AESTH(3.2): Severe blur obscures composition and lighting; blue tile pattern clashes with white fixtures; visual hierarchy lost due to lack of focus. | S-NATURAL(3.2): Severe over-smoothing creates waxy, watercolor-like textures; edges are blurred and details lost, indicating aggressive noise reduction. | S-GLOBAL(3.2): Severe blur dominates the image, making details indistinct and annoying; overall impression is poor despite acceptable composition. | S-CONTENT(9.2): Subject (bathroom interior) fully visible; no cropping or occlusion; key regions like sinks, mirror, and door are complete and unobstructed.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.1, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 3.2}"
10564.jpg,spaq,r2,,6.5333,"S-TECH(5.2): Crushed shadows at base and under trees; moderate noise in dark areas; slight softness on building edges; no severe artifacts or exposure clipping. | S-AESTH(3.2): Harsh backlighting creates deep shadows; cluttered foreground with cars/bikes; flat color palette; composition lacks visual hierarchy or balance. | S-CONTENT(9.2): Building fully framed; no occlusion or cropping of key architectural features; all windows and structural elements visible. | S-NATURAL(7.2): Subtle over-smoothing in shadows and slight edge haloing; otherwise natural tones and textures with no aggressive processing. | S-GLOBAL(7.2): Clear building structure with good detail; slight underexposure in shadows and minor noise, but overall acceptable and visually coherent.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
10565.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; no discernible edges or textures; content barely recognizable. | S-AESTH(1.2): Severe motion blur obscures all composition, lighting, color, and hierarchy; chaotic and visually unpleasant. | S-CONTENT(1.2): Severe motion blur and rotation obscure all subjects; no key regions visible; content cannot be understood. | S-NATURAL(1.2): Severe motion blur dominates; no natural detail visible. Appears heavily distorted, not processed but fundamentally unsharp. | S-GLOBAL(1.2): Severe motion blur dominates entire image, making content unrecognizable; unacceptable for any viewer.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10566.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges and text on sign are completely smeared; content barely recognizable. | S-AESTH(1.2): Severe motion blur obscures all composition, lighting, color, and hierarchy; chaotic visual experience with no discernible subject or aesthetic merit. | S-CONTENT(1.2): Severe motion blur obscures entire subject; no key regions visible; content cannot be understood. | S-NATURAL(1.2): Severe motion blur throughout; no sharp edges or textures visible. Entire image is smeared, indicating extreme camera movement, not processing artifacts. | S-GLOBAL(1.2): Severe motion blur dominates entire image; details unrecognizable; unacceptable for any practical use.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10567.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges smeared, no discernible fine detail; extreme exposure blowout in upper left. | S-AESTH(1.2): Severe motion blur and overexposed light source create chaotic visual noise; no discernible composition or lighting aesthetics; colors clash due to distortion. | S-NATURAL(1.2): Severe motion blur and overexposed glare dominate; no natural texture or detail remains, resembling a heavily processed, uncanny scene. | S-GLOBAL(1.2): Severe motion blur and overexposed glare dominate, making subjects unrecognizable; unacceptable for any practical use. | S-CONTENT(3.2): Child subject partially cut at edges; face and upper body obscured by motion blur and angle; key regions not clearly visible.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10568.jpg,spaq,r2,,7.8667,"S-TECH(7.2): Crisp slat edges with minor softness in background; no noise, artifacts, or color cast; slight highlight clipping in sky. | S-AESTH(5.2): Repetitive horizontal lines create visual rhythm but lack focal point; neutral color palette and flat lighting yield ordinary aesthetic; no strong composition or hierarchy. | S-CONTENT(9.2): Subject (louvered structure) fully framed; no occlusion or key-region loss; cropping intentional and complete. | S-NATURAL(9.2): No halos, unnatural glow, or color shifts; textures appear authentic with natural contrast and no visible processing artifacts. | S-GLOBAL(7.2): Clean, structured composition with consistent lighting and sharp details; minor overexposure in background windows is barely noticeable.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 7.2}"
10569.jpg,spaq,r2,,3.2,"S-TECH(3.2): Severe motion blur on hand and object; fine textures smeared. Moderate noise in shadows. Exposure and white balance neutral but clarity compromised by blur. | S-AESTH(3.2): Awkward top-down composition, motion blur obscures subject, flat lighting, cluttered background with unbalanced elements. | S-CONTENT(3.2): Subject partially cut; hand and object visible but body/head missing. Key regions (face, full subject) occluded by framing. | S-GLOBAL(3.2): Severe motion blur on hand and object dominates, making action unclear; overall image appears unstable and poorly composed. | S-NATURAL(7.2): Subtle motion blur and slight noise; no halos, oversaturation, or smoothing artifacts. Natural texture in floor and walls.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 3.2}"
10570.jpg,spaq,r2,,4.5333,"S-TECH(3.2): Severe blur across entire image, heavy noise in dark areas, crushed shadows, and visible JPEG compression artifacts. | S-AESTH(5.2): Ordinary composition with central subject; flat lighting and muddy colors reduce visual appeal; checkered floor adds minor interest but overall lacks refinement. | S-CONTENT(9.2): Subject fully framed; faces and key regions visible; no occlusion or harmful cropping; composition complete. | S-NATURAL(5.2): Noticeable over-smoothing and oversaturation; skin tones appear waxy, colors are vivid but unnatural, especially in the green dress and red background. | S-GLOBAL(3.2): Severe blur and noise dominate, obscuring details; colors appear washed out; overall impression is poor and distracting.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
10571.jpg,spaq,r2,,1.8667,"S-TECH(1.2): Severe blur across entire image; no discernible edges or textures. Content barely recognizable due to extreme defocus. | S-AESTH(1.2): Severe blur obscures all compositional elements, lighting details, and color relationships; visually chaotic and unpleasant to view. | S-CONTENT(3.2): Subject partially cut at edges; key regions like text on signs and bench details are blurred and occluded by foreground, weakening content understanding. | S-NATURAL(3.2): Severe over-smoothing creates waxy, watercolor-like blur across entire image; edges and textures are completely lost. | S-GLOBAL(1.2): Severe blur dominates entire image; no details discernible; unacceptable for any practical use.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 1.2}"
10572.jpg,spaq,r2,,7.8667,"S-TECH(7.2): Crisp texture on concrete surfaces, slight softness in foliage edges, minimal noise in shadows, neutral white balance, no visible compression artifacts. | S-AESTH(5.2): Ordinary composition with centered subject; flat lighting; earthy color harmony; no strong visual hierarchy or aesthetic appeal. | S-CONTENT(9.2): Subject fully visible; concrete picnic table and benches complete, no occlusion or key-region truncation. | S-NATURAL(9.2): No halos, unnatural glow, or color exaggeration; textures like leaves and concrete are organic and unprocessed; natural lighting and subtle grain present. | S-GLOBAL(7.2): Clear, well-composed outdoor scene with natural textures; minor dirt and moss on concrete are unobtrusive, no major flaws.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 7.2}"
10573.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; no discernible edges or textures; content barely recognizable. | S-AESTH(1.2): Severe motion blur obscures all composition, lighting, and color details; visually chaotic and unpleasant to view. | S-NATURAL(1.2): Severe motion blur with no sharp edges; textures are smeared vertically, indicating camera shake or movement during capture. | S-GLOBAL(1.2): Severe motion blur dominates, making subject unrecognizable; completely unacceptable for any practical use. | S-CONTENT(9.2): Subject (bush) fully in frame, no occlusion or cropping; key regions intact despite motion blur.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10574.jpg,spaq,r2,,7.8667,"S-TECH(7.2): Minor softness and slight noise in shadows; fine textures like paint cracks visible but not sharp; no compression artifacts or color cast. | S-AESTH(5.2): Symmetrical composition centers the locomotive, but flat overcast lighting lacks mood. Color palette is functional but not harmonious; red, yellow, and teal clash slightly. Visual hierarchy is clear but unremarkable. | S-CONTENT(9.2): Subject fully framed; front of locomotive complete. Key regions: windows, text, number plate, and logo clearly visible. No occlusion or harmful cropping. | S-NATURAL(9.2): No halos, unnatural glow, or color exaggeration; textures like peeling paint and rust appear authentic; no over-smoothing or sharpening artifacts. | S-GLOBAL(7.2): Clear, well-composed shot of a vintage locomotive with visible wear; no major flaws or distractions; overall impression is good and acceptable.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 7.2}"
10575.jpg,spaq,r2,,1.8667,"S-TECH(1.2): Severe overall blur; no discernible edges or textures. Motion blur or extreme misfocus dominates. Details lost entirely. | S-AESTH(1.2): Severe blur across entire image; no discernible subject or composition. Lighting flat and colorless. Visual hierarchy nonexistent. | S-NATURAL(3.2): Severe over-smoothing creates waxy, watercolor-like blur across entire image; no texture detail remains. | S-GLOBAL(1.2): Severe blur across entire image; no discernible details; completely unacceptable for viewing. | S-CONTENT(9.2): Subject (park path, trees, buildings) fully visible; no cropping or occlusion; all key regions intact and comprehensible.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 1.2}"
10576.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe overexposure; sky and gate posts are completely clipped white, obscuring all detail. No discernible textures or edges remain. | S-AESTH(1.2): Severe overexposure washes out sky and details; harsh, flat light destroys color harmony and visual hierarchy; composition lost in glare. | S-NATURAL(1.2): Severe overexposure and extreme blur dominate; no discernible texture or edge detail, resembling a washed-out, plastic-like rendering. | S-GLOBAL(1.2): Severe overexposure and blur dominate; sky is blown out, details lost, image unusable for any purpose. | S-CONTENT(3.2): Subject (gate) partially visible but heavily overexposed; top and sides cut off; key regions obscured by glare.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
