img_id,dataset,route,level,score,reason,parse_tier
6461549237.jpg,koniq,r4,,1.8327,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur, heavy blue color cast, crushed shadows, and visible noise in dark areas degrade technical fidelity. | S-AESTH(1.8): Harsh blue lighting washes out features; cluttered ",1
6462502847.jpg,koniq,r4,,3.5932,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate noise in shadows and midtones; slight blur on handwritten text edges; uneven exposure with crushed darks; minor JPEG artifacts visible. | S-AESTH(2.9): Grid composition is orderl",1
6464291091.jpg,koniq,r4,,4.0744,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure well-balanced. | S-AESTH(2.9): Ordinary snapshot: child centered, flat lighting, ",1
6467546565.jpg,koniq,r4,,2.05,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe underexposure crushes shadows; extreme noise in dark areas; focus is soft; no discernible fine detail. | S-AESTH(1.8): Harsh, low lighting creates deep shadows and poor visibility;",1
6473904775.jpg,koniq,r4,,1.9282,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe exposure issues with crushed shadows and extreme green cast; motion blur evident on edges; noise visible in midtones. | S-CONTENT(1.8): Subject partially cut at edges; key regions ",1
6475916177.jpg,koniq,r4,,3.6445,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Soft focus on sand and text, visible noise in shadows, slight motion blur in pouring sand, warm white balance cast. | S-AESTH(4.1): Heart-shaped hourglass with red sand creates strong vis",1
6475932467.jpg,koniq,r4,,3.947,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in fine textures; slight noise in dark areas; no clipping, cast, or artifacts; overall clean and well-exposed. | S-AESTH(4.1): Strong vertical composition with centered sub",1
6479303397.jpg,koniq,r4,,2.7811,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe blur and noise; jet edges smeared, fine details lost, heavy grain in sky, likely motion blur or low-res capture. | S-AESTH(2.9): Subject centered but small; flat lighting; simple b",1
6483140329.jpg,koniq,r4,,2.882,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Moderate blur across entire image, visible noise in dark areas, and slight motion blur on fan blades; fine text and circuit details are smeared. | S-AESTH(1.8): Harsh, flat lighting; clut",1
6489257695.jpg,koniq,r4,,3.6954,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Severe shadow crush obscures facial details; fine fur textures blurred; mild noise in dark areas; highlights well-preserved but overall clarity compromised. | S-AESTH(4.8): Dramatic chiar",1
6500646971.jpg,koniq,r4,,3.9701,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure well-balanced with no clipping. | S-CONTENT(4.0): Subject fully in frame; face an",1
6513828853.jpg,koniq,r4,,1.8571,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur across entire image; edges smeared, fine textures lost; focus entirely absent; heavy noise in shadows. | S-AESTH(1.8): Harsh overhead lighting, cluttered background, po",1
6521723915.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in fur texture and slight noise in shadows; no blur, clipping, or artifacts. White balance neutral, exposure even. | S-AESTH(4.1): Strong subject placement with monkey cent",1
6526093429.jpg,koniq,r4,,2.5826,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe exposure issues: highlights clipped to white, shadows crushed to black; heavy yellow color cast; fine texture on steps lost. | S-AESTH(4.1): Strong leading lines and symmetrical co",1
6530161213.jpg,koniq,r4,,3.6445,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Strong yellow color cast from lighting; shadows crushed; fine stone textures blurred; slight noise in midtones. | S-AESTH(4.1): Strong architectural composition with leading lines; warm, ",1
6537249483.jpg,koniq,r4,,4.8,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp edges, no blur or noise; even exposure with no clipping; neutral white balance; no compression artifacts or chromatic aberration. | S-AESTH(4.8): Strong composition with balanced pl",1
6537543865.jpg,koniq,r4,,3.0346,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Noticeable noise in shadows and midtones, soft focus on dog's face and fur, slight motion blur in legs, and uneven exposure with crushed shadows. | S-AESTH(1.8): Awkward framing, harsh fl",1
6555285779.jpg,koniq,r4,,2.9927,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(2.9): Moderate blur across entire image, visible noise in sky and shadows, slight exposure issues with crushed darks under train. | S-AESTH(2.9): Ordinary composition with flat lighting; neutra",1
6568238645.jpg,koniq,r4,,3.7138,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur on hands and guitar strings; visible noise in shadows; slight exposure crush in dark background; no severe artifacts. | S-AESTH(4.1): Strong subject focus with natural light",1
6568691361.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp field texture and tree edges; slight softness in mid-ground; minimal noise; even exposure; no color cast or compression artifacts. | S-AESTH(4.1): Strong diagonal lines and golden h",1
6569563105.jpg,koniq,r4,,3.1844,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate noise in shadows, slight blur on text edges, and uneven exposure with crushed darks; fine details lost in packaging. | S-AESTH(1.8): Cluttered composition, harsh overhead lightin",1
6569780821.jpg,koniq,r4,,4.1389,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Minor softness in background; fine textures like paper wrappers are mostly crisp. No noise, clipping, or artifacts visible. White balance neutral. | S-AESTH(4.1): Pleasant yellow-red-whit",1
6573749079.jpg,koniq,r4,,4.4789,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp wood textures and edges; slight softness in distant background; no noise, clipping, or artifacts; warm white balance consistent with golden hour lighting. | S-AESTH(4.8): Strong lea",1
6579913923.jpg,koniq,r4,,4.034,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in foliage and ornaments; slight noise in shadows; no clipping or color cast; gradients smooth; no visible compression artifacts. | S-AESTH(2.9): Ordinary composition with ",1
6593145547.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp facial features and hair detail; slight softness in shadows; uniform yellow background with no noise or artifacts. | S-AESTH(4.1): Strong composition with subject centered and upwar",1
6598327095.jpg,koniq,r4,,2.7177,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe noise and compression artifacts; heavy blue cast; crushed shadows; blurred branches; visible JPEG blocking in sky. | S-AESTH(2.9): Ordinary composition with centered tree; flat lig",1
6599488221.jpg,koniq,r4,,4.3273,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure even with no clipping. | S-AESTH(4.1): Strong visual hierarchy with clear subject",1
6602696603.jpg,koniq,r4,,3.0322,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(2.8): Soft focus with smeared fur edges, heavy warm color cast, and noticeable noise in shadows; highlights clipped on eyes. | S-AESTH(2.9): Warm, soft lighting enhances fluffiness; subject cen",1
6602870035.jpg,koniq,r4,,4.0827,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp stone carvings with fine textures; minor softness in shadows and slight noise in dark wood; no clipping, cast, or artifacts. | S-AESTH(4.1): Strong vertical composition with carved ",1
6608109869.jpg,koniq,r4,,4.2645,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in yarn texture; slight noise in shadows; no clipping, white balance neutral, no compression artifacts. | S-AESTH(2.9): Ordinary composition with centered subject; flat lig",1
6622105827.jpg,koniq,r4,,3.708,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate noise in shadows and midtones; slight blur on fur edges; crushed shadows under dog; minor JPEG artifacts near bottle edges. | S-AESTH(4.1): Strong composition with subject center",1
6623118287.jpg,koniq,r4,,3.1187,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe exposure imbalance: highlights clipped in courtyard, shadows crushed in doorway. Moderate noise in dark areas. Focus is acceptable but overall clarity reduced by overexposure. | S-",1
6626107981.jpg,koniq,r4,,2.5258,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe exposure issues: highlights clipped on mirror, shadows crushed in dress. Noticeable noise in dark areas. Focus soft, especially on fabric texture. | S-AESTH(1.8): Harsh backlightin",1
6627549719.jpg,koniq,r4,,4.1129,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Minor softness in feathers and background; slight noise in shadows; no clipping or color cast; clean edges and natural tones. | S-AESTH(4.1): Strong subject placement and natural lighting",1
6628327223.jpg,koniq,r4,,4.3551,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp edges, no blur or noise; even exposure with no clipping; neutral white balance; no compression artifacts or chromatic aberration. | S-AESTH(2.9): Neutral composition with centered s",1
6628854085.jpg,koniq,r4,,4.0477,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp textile texture and pattern edges; slight softness in shadows; no noise, artifacts, or white balance issues visible. | S-AESTH(4.8): Rich red monochrome palette creates deep harmony",1
6640061445.jpg,koniq,r4,,3.2232,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Soft focus on bottle edges and labels; slight noise in shadows; minor compression artifacts near plastic wrap; highlights slightly clipped. | S-AESTH(1.8): Cluttered composition with tigh",1
6641523883.jpg,koniq,r4,,3.4338,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate noise in shadows and snow, slight softness in fur edges, minor motion blur on dog's head; overall detail reduced but recognizable. | S-AESTH(2.9): Ordinary composition with cente",1
6642932619.jpg,koniq,r4,,4.4254,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in fabric folds; slight noise in shadows; no clipping or color cast; clean gradients and edges; artifacts absent. | S-AESTH(4.1): Strong vertical composition with dress cen",1
6644227727.jpg,koniq,r4,,1.3822,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.2): Extreme blur, no discernible subject detail; severe underexposure with crushed shadows; prominent noise and digital artifacts throughout. | S-AESTH(1.8): Harsh blue bokeh against black vo",1
6658108283.jpg,koniq,r4,,2.9433,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe crushed shadows with no detail, heavy noise in dark areas, and warm color cast; fine bark texture is partially visible but compromised. | S-CONTENT(2.9): Subject (tree bark) is par",1
6661741471.jpg,koniq,r4,,2.2196,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur across entire image; edges smeared, fine textures lost; heavy noise in shadows; no sharp detail visible. | S-AESTH(1.8): Harsh lighting and soft focus create a muddy ap",1
6666568019.jpg,koniq,r4,,4.0423,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Subject edges sharp, fine feathers crisp; slight softness in background. No noise, clipping, or color cast. Minor JPEG artifacts absent. | S-AESTH(4.1): Vibrant yellow parrots stand out a",1
6669002441.jpg,koniq,r4,,4.4789,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in skin and fur; slight noise in shadows; no clipping or color cast; no compression artifacts visible. | S-AESTH(4.8): Soft lighting enhances skin texture; warm, cohesive c",1
6670935319.jpg,koniq,r4,,3.4928,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Crushed shadows in rock crevices and snow edges; high contrast causes loss of detail; minor noise in midtones; slight blurriness in fine textures. | S-AESTH(4.1): Strong natural compositi",1
6686438027.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp metal framework edges, minimal noise, even exposure with slight sky overexposure, no color cast or compression artifacts. | S-AESTH(4.1): Strong geometric composition with diagonal ",1
6694664547.jpg,koniq,r4,,4.1581,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.0): Slight softness in fine textures; background blur is intentional. No noise, clipping, or artifacts visible. White balance neutral under overcast light. | S-AESTH(4.0): Soft focus and shal",1
6696229175.jpg,koniq,r4,,2.9093,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(2.9): Moderate blur across subject and foliage; fine textures like fur and leaves are smeared; slight noise in shadows; no clipping or strong color cast. | S-AESTH(2.9): Subject centered but sl",1
6705859439.jpg,koniq,r4,,4.6245,"学习权重融合(S-GLOBAL×0.24,S-TECH×0.40,S-CONTENT×0.17) | S-AESTH(4.8): Perfect composition with bird centered against vast blue sky; natural lighting highlights feathers; harmonious color palette; strong visual hierarchy. | S-CONTENT(4.8): Subject fully in ",1
6710396995.jpg,koniq,r4,,4.7497,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp edges, no noise, balanced exposure, neutral white balance, no compression artifacts or chromatic aberration. Pristine technical quality. | S-CONTENT(4.8): Subject fully in frame, no",1
6710865793.jpg,koniq,r4,,3.5695,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur on subject edges and fine textures; noticeable noise in shadows; slight exposure issues in highlights. | S-AESTH(2.9): Ordinary composition with centered subject; flat light",1
6711319143.jpg,koniq,r4,,4.4789,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp fur and whiskers, slight softness in midtones, no noise or artifacts; minor focus falloff at edges, but overall clean and well-exposed. | S-AESTH(4.8): Strong centering, soft direct",1
6724979243.jpg,koniq,r4,,4.7495,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp filaments, no noise or blur; pure black background with no banding or artifacts; perfect exposure and neutral white balance. | S-AESTH(4.8): Striking red subject against pure black ",1
6727094363.jpg,koniq,r4,,2.353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur across entire image, heavy noise in dark areas, and crushed shadows in display; details smeared, edges indistinct. | S-AESTH(1.8): Harsh, flat lighting; cluttered butto",1
6746049049.jpg,koniq,r4,,4.4212,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp petal edges with fine texture visible; minor softness in background; no noise, clipping, or artifacts; white balance neutral. | S-AESTH(4.8): Vibrant magenta petals dominate with st",1
6749191929.jpg,koniq,r4,,2.9488,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(2.8): Noticeable noise in shadows and midtones; soft focus on vegetables; slight motion blur; crushed blacks in dark clothing; minor JPEG compression artifacts. | S-AESTH(2.9): Cluttered compos",1
6757989209.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in dough texture; slight noise in shadows; no clipping, white balance neutral, no compression artifacts. | S-AESTH(4.1): Soft, warm lighting enhances dough texture; red dot",1
6766818267.jpg,koniq,r4,,3.6499,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe shadow crush obscures foreground details; stars show slight noise; overall underexposed with minimal highlights. | S-AESTH(4.1): Strong night sky composition with starfield and sil",1
677921002.jpg,koniq,r4,,4.1389,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Crisp zebra stripes and edges; slight softness in background foliage; minimal noise; even exposure; no color cast or compression artifacts. | S-AESTH(4.1): Strong side profile composition",1
6782077853.jpg,koniq,r4,,2.1597,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur across entire image, extreme underexposure with crushed shadows, and strong red color cast; subject details are smeared and barely discernible. | S-AESTH(1.8): Harsh re",1
6786638173.jpg,koniq,r4,,4.1389,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Minor softness in fur and foliage; slight noise in shadows; no clipping, cast, or artifacts; overall clean and well-exposed. | S-AESTH(4.1): Strong natural composition with deer grouped i",1
6789727386.jpg,koniq,r4,,3.3707,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate noise in shadows and snow, slight softness in subject edges, minor motion blur on skis; white balance neutral but exposure slightly crushed in dark areas. | S-AESTH(2.9): Ordinar",1
6789846783.jpg,koniq,r4,,1.5387,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe focus blur across entire image; edges and textures indistinct; heavy shadow crush with no detail in dark areas. | S-AESTH(1.2): Extremely blurry, indistinct subject, dark and chaot",1
6790082633.jpg,koniq,r4,,4.0409,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of hat and skin are mostly crisp; no visible artifacts or exposure issues. | S-AESTH(4.8): Soft, directional light sculpts the baby’s fac",1
6791354533.jpg,koniq,r4,,2.9916,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe crushed shadows obscure most detail; high noise in dark areas; edges of keys slightly soft; minor motion blur possible. | S-AESTH(1.8): Harsh, flat lighting creates deep shadows; c",1
6793575356.jpg,koniq,r4,,3.0317,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate noise in shadows and sky, slight softness in vehicle edges, minor motion blur on bus; overall detail reduced but recognizable. | S-AESTH(1.8): Chaotic overhead wires dominate, cl",1
6793966090.jpg,koniq,r4,,3.0084,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe motion blur smears edges and textures; heavy noise in dark areas; crushed shadows; strong purple cast from lighting. | S-AESTH(4.1): Dynamic pose with strong silhouette; vibrant ne",1
6801180487.jpg,koniq,r4,,2.9488,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(2.8): Soft focus on subject, motion blur on hand and ball, heavy noise in shadows, crushed blacks, and warm color cast. | S-AESTH(2.9): Ordinary composition with subject off-center; flat lighti",1
6809126683.jpg,koniq,r4,,3.8418,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Soft focus with visible blur along white stripes; slight noise in dark areas; minor banding in gradients; no severe artifacts or exposure issues. | S-AESTH(4.8): Strong rhythmic compositi",1
6810784384.jpg,koniq,r4,,3.3678,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Soft focus on antlers and fur; background blur suggests shallow depth of field but subject edges lack crispness; minor noise in shadows. | S-AESTH(4.1): Strong antler composition with nat",1
6825556474.jpg,koniq,r4,,3.5233,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur across shelves; fine textures like figurine details and text are smeared; noticeable noise in shadows; slight exposure issues with crushed darks. | S-AESTH(2.9): Ordinary co",1
6826290090.jpg,koniq,r4,,4.1982,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Slight softness in sails and water texture; minimal noise in sky; no clipping or color cast; no visible compression artifacts. | S-AESTH(4.0): Balanced composition with two sailboats symm",1
6830281130.jpg,koniq,r4,,3.7505,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges mostly crisp, no compression artifacts or color cast. | S-AESTH(1.8): Cluttered composition with overlapping bikes, harsh daylight flatte",1
6834245510.jpg,koniq,r4,,4.0827,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp feather edges and wing details; slight softness in distant feathers; uniform blue sky with no noise or artifacts. | S-AESTH(4.1): Strong composition with bird off-center; clean blue",1
6837541080.jpg,koniq,r4,,3.7481,"学习权重融合(S-GLOBAL×0.24,S-TECH×0.40,S-CONTENT×0.17) | S-AESTH(4.1): Strong close-up composition with subject centered; warm, directional light enhances texture; earthy color harmony; slight background clutter minimally affects visual hierarchy. | S-CONTE",1
6837956899.jpg,koniq,r4,,3.6749,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur across chains and background; fine textures smeared; slight noise in dark areas; highlights clipped; warm cast present. | S-AESTH(4.8): Rich, warm lighting enhances metallic",1
6841095.jpg,koniq,r4,,2.9488,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(2.8): Severe underexposure crushes shadows; heavy noise in dark areas; slight blur on subject edges; no clipping or color cast; artifacts minimal. | S-AESTH(2.9): Dull lighting and dark shadows",1
6844773508.jpg,koniq,r4,,4.1389,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Crisp edges on statues; minor noise in shadows; slight softness in background; no clipping or color cast; no visible compression artifacts. | S-AESTH(4.1): Strong composition with centere",1
6860584767.jpg,koniq,r4,,3.5605,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate noise in shadows and midtones; slight softness in fine textures like hair and fabric; minor compression artifacts near edges. | S-AESTH(3.0): Ordinary composition with centered g",1
6862937532.jpg,koniq,r4,,3.5233,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Noticeable noise in shadows and midtones; slight blur on subject edges; minor exposure issues with crushed shadows under stairs. | S-AESTH(2.9): Ordinary snapshot: child centered but back",1
6865288108.jpg,koniq,r4,,3.5367,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Severe overexposure in background causes highlight clipping; noticeable noise in shadows; soft focus on subjects' faces and hair. | S-AESTH(3.0): Ordinary composition with centered subjec",1
6866519003.jpg,koniq,r4,,4.1129,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Minor softness in stone textures and slight noise in shadows; no clipping, neutral white balance, no compression artifacts. | S-AESTH(4.1): Strong architectural composition with leading l",1
6869642911.jpg,koniq,r4,,3.5811,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Noticeable noise in shadows and midtones; slight blur on rail edges; minor color cast; compressed gradients show banding. | S-AESTH(4.1): Strong leading lines and symmetrical composition ",1
6873503299.jpg,koniq,r4,,3.4017,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Soft focus on chicken's face, blurred fine textures; slight noise in shadows; background out of focus but not due to lens choice. | S-AESTH(4.1): Strong subject focus with warm, natural l",1
6873701210.jpg,koniq,r4,,4.8917,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(5.0): Crisp light trails with no blur or noise; pure black background shows no artifacts; perfect exposure and white balance; no compression or chromatic aberration. | S-AESTH(4.8): Elegant lig",1
6875194504.jpg,koniq,r4,,3.6766,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Noticeable blur on book spines and text; soft focus reduces fine detail; mild noise in shadows; no severe artifacts or exposure issues. | S-AESTH(4.0): Strong leading lines from books; sh",1
6879970399.jpg,koniq,r4,,2.9927,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(2.9): Noticeable motion blur on horse and rider, heavy noise in dark areas, crushed shadows, and slight chromatic aberration on edges. | S-AESTH(2.9): Ordinary composition with centered subject",1
6883091790.jpg,koniq,r4,,4.0846,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp texture detail on tiles, minor softness in shadows, no noise or artifacts; exposure and white balance neutral. | S-AESTH(2.9): Ordinary composition with diagonal lines; flat lightin",1
6890379430.jpg,koniq,r4,,4.385,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp flower edges and fine petal textures; minor softness in background foliage; no noise, clipping, or artifacts visible. | S-AESTH(4.1): Rich reds and greens create strong color harmon",1
6891271025.jpg,koniq,r4,,4.4254,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in fine textures; slight noise in shadows; otherwise clean exposure, white balance, and no compression artifacts. | S-AESTH(4.1): Balanced composition with intentional subj",1
6891596982.jpg,koniq,r4,,4.6245,"学习权重融合(S-GLOBAL×0.24,S-TECH×0.40,S-CONTENT×0.17) | S-AESTH(4.8): Soft, directional lighting sculpts the baby’s form; centered composition with gentle curves; monochrome palette enhances serenity and depth; visual hierarchy guides eye to peaceful face.",1
6891623153.jpg,koniq,r4,,4.4593,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure even with no clipping. | S-AESTH(4.1): Strong visual hierarchy with centered subj",1
6895365088.jpg,koniq,r4,,4.2219,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in fur and grass; slight noise in shadows; no clipping, cast, or artifacts; overall clean and well-exposed. | S-AESTH(4.0): Strong natural composition with deer off-center;",1
